"YYYYMMDD" "HHMM" "sat" "lat" "lon" "T21" "T31" "sample" "FRP" "conf" "type"
20090928 633 "A" -1.498 110.105 336.9 301.1 317 41.1 76 0
20090928 633 "A" -1.501 110.08 324.5 300.3 319 13.9 42 0
20090928 633 "A" -1.509 110.063 328.5 301.1 320 22.1 50 0
20090928 633 "A" -1.491 110.111 329.9 298.6 316 25.6 19 0
20090928 633 "A" -1.454 110.221 322.3 297.5 307 16.7 72 0
20090928 633 "A" -1.456 110.132 334.3 299.9 314 39.8 76 0
20090928 633 "A" -1.458 110.119 353.3 303.1 315 93.6 97 0
20090928 633 "A" -1.46 110.107 343.2 302.4 316 59.2 91 0
20090928 633 "A" -1.433 110.218 333.4 299 307 39.5 84 0
20090928 633 "A" -1.411 110.15 330.1 299.9 312 27.6 36 0
20090928 633 "A" -1.382 110.229 319.1 300.9 305 12.2 67 0
20090928 633 "A" -1.393 110.154 330 300.4 311 28.4 39 0
20090928 633 "A" -1.382 110.152 352.2 296 311 93.2 96 0
20090928 1855 "A" -1.755 110.286 310.7 282.6 1336 84.6 72 0
20090928 1855 "A" -1.757 110.278 305.5 282.7 1336 57.2 32 0
20090928 1855 "A" -1.762 110.316 310.2 283.6 1337 83.7 70 0
20090929 239 "T" -1.381 110.158 313.1 295.4 105 20.9 33 0
20090929 239 "T" -1.452 110.116 321.3 297.4 104 46.3 50 0
20090929 239 "T" -1.766 110.286 368.6 298.8 114 387.9 100 0
20090929 239 "T" -1.769 110.308 329.4 298.4 115 59.7 82 0
20090929 239 "T" -1.79 110.259 326.5 298.4 113 54 55 0
20090929 239 "T" -1.875 110.124 324.5 297.2 108 52.6 58 0
20090929 239 "T" -1.881 110.117 320.6 297.7 108 37.2 35 0
20090929 1500 "T" -1.981 110.146 322.5 293 945 24.6 100 0
20090929 1500 "T" -1.911 110.13 307.5 293.5 945 6.9 33 0
20090929 1500 "T" -1.882 110.126 308.8 293.7 945 7.7 28 0
20090929 1500 "T" -1.872 110.125 314.1 294 945 12.3 55 0
20090929 1500 "T" -1.873 110.114 313.5 293.9 946 11.8 36 0
20090929 1500 "T" -1.858 110.155 306.2 293.1 942 6.7 67 0
20090929 1500 "T" -1.864 110.113 316.7 294.1 946 15.5 81 0
20090929 1500 "T" -1.839 110.217 309.9 293.4 936 9.3 78 0
20090929 1500 "T" -1.841 110.207 317.7 293.8 937 17.6 95 0
20090929 1500 "T" -1.854 110.111 335.8 293.5 946 45 100 0
20090929 1500 "T" -1.803 110.238 304.5 293.5 933 4.3 26 0
20090929 1500 "T" -1.805 110.227 305.8 293.6 934 5.5 61 0
20090929 1500 "T" -1.806 110.217 310.5 293.6 935 9.5 80 0
20090929 1500 "T" -1.791 110.257 331.9 294.1 931 35.8 100 0
20090929 1500 "T" -1.792 110.247 317.1 293.8 932 15 94 0
20090929 1500 "T" -1.775 110.298 309.4 293.4 927 8.5 64 0
20090929 1500 "T" -1.766 110.296 345.1 294.5 927 62.3 100 0
20090929 1500 "T" -1.767 110.286 320.7 293.7 928 19.2 100 0
20090929 1500 "T" -1.77 110.265 313.8 293.6 930 11.5 84 0
20090929 1500 "T" -1.76 110.264 310.4 293.4 930 8.5 58 0
20090929 1500 "T" -1.723 110.156 306.9 293.5 939 7.2 69 0
20090929 1500 "T" -1.725 110.146 307.6 293.2 940 7.8 71 0
20090929 1500 "T" -1.656 110.071 303.9 293 946 4.4 34 0
20090929 1500 "T" -1.653 110.075 307.5 293.4 945 7.3 70 0
20090929 1500 "T" -1.549 110.087 307.8 293.5 942 6.8 52 0
20090929 1500 "T" -1.467 110.108 308.1 293.9 939 6.5 45 0
20090929 1500 "T" -1.464 110.112 306.7 293.9 938 6.3 65 0
20090929 1500 "T" -1.454 110.11 315.6 294.8 938 14.3 91 0
20090929 1500 "T" -1.455 110.1 313.8 294.4 939 12.5 87 0
20090929 538 "A" -2.243 110.278 313.2 291.3 1342 51.4 56 0
20090929 538 "A" -2.242 110.274 314.3 291.2 1342 59.3 61 0
20090929 538 "A" -1.867 110.121 328.3 289.9 1344 158.1 66 0
20090929 538 "A" -1.866 110.117 329.5 289.9 1344 176 70 0
20090929 538 "A" -1.77 110.304 332.4 292.3 1339 183.4 85 0
20090929 538 "A" -1.775 110.265 349.4 290.7 1340 427.4 83 0
20090929 538 "A" -1.767 110.296 338.4 292.3 1339 261.3 89 0
20090929 538 "A" -1.773 110.258 346 290.8 1340 377.4 88 0
20090929 538 "A" -1.744 110.332 324.9 292 1338 125.2 79 0
20090929 538 "A" -1.749 110.052 311.3 291.1 1345 41.3 46 0
20090929 538 "A" -1.754 110.011 311.7 291 1346 40.8 38 0
20090929 538 "A" -1.749 110.048 312 291 1345 47.5 57 0
20090929 538 "A" -1.638 110.074 316.9 291.8 1344 81 52 0
20090929 538 "A" -1.637 110.065 321.3 292.3 1344 113.1 55 0
20090929 538 "A" -1.457 110.197 312 290.2 1340 36.2 29 0
20090929 538 "A" -1.455 110.189 311.3 289.8 1340 32.5 28 0
20090929 538 "A" -1.467 110.111 313.6 289.9 1342 47.6 44 0
20090929 1800 "A" -1.446 110.107 306.2 292.6 278 9.6 59 0
20090929 1800 "A" -1.449 110.113 311 292.9 279 15.6 81 0
20090929 1800 "A" -1.46 110.112 303.3 292.5 279 6.2 37 0
20090929 1800 "A" -1.505 110.119 303.8 292.3 280 6.3 29 0
20090929 1800 "A" -1.76 110.265 304.9 292.2 295 7.2 28 0
20090929 1800 "A" -1.762 110.278 306.1 292.2 296 8.5 49 0
20090929 1800 "A" -1.764 110.29 313.1 292.4 297 16.8 86 0
20090929 1800 "A" -1.766 110.303 325.6 292.7 298 37.9 100 0
20090929 1800 "A" -1.792 110.26 313.2 292.4 295 17 87 0
20090929 1800 "A" -1.832 110.208 305 292.2 292 9.3 63 0
20090929 1800 "A" -1.834 110.221 306.3 292.4 293 10.6 68 0
20090929 1800 "A" -1.863 110.123 309.5 293 286 12.7 48 0
20090929 1800 "A" -1.873 110.121 308.9 292.7 286 12.2 67 0
20090929 1800 "A" -1.875 110.135 307.8 292.8 287 10.6 59 0
20090929 1800 "A" -1.914 110.137 305.1 292.5 288 8.1 52 0
20090930 322 "T" -1.46 110.112 325.4 299.3 1020 20.5 50 0
20090930 322 "T" -1.773 110.298 325.1 295.2 1040 18.9 46 0
20090930 322 "T" -1.841 110.207 318 297.8 1034 14.5 70 0
20090930 322 "T" -1.86 110.117 333.6 295.2 1027 35.3 82 0
20090930 322 "T" -2.23 110.28 316.5 297.2 1046 13.3 58 0
20090930 322 "T" -2.259 110.263 318.2 297.9 1045 14.3 24 0
20090930 1543 "T" -1.793 110.248 310.9 288.4 66 46.6 81 0
20090930 1543 "T" -1.375 110.396 304.4 290.1 58 24.8 60 0
20090930 1543 "T" -1.397 110.158 305 290 66 25.3 62 0
20090930 621 "A" -2.235 110.276 337.7 296.1 610 31.4 76 0
20090930 621 "A" -2.236 110.267 323.9 297.9 611 13.6 55 0
20090930 621 "A" -2.123 110.409 332.1 299.8 593 21.3 83 0
20090930 621 "A" -2.069 110.148 321.3 301.3 620 8.3 44 0
20090930 621 "A" -2.03 110.154 334.3 297.5 618 25.5 85 0
20090930 621 "A" -2.032 110.145 334.3 299.3 619 25.1 74 0
20090930 621 "A" -2.021 110.153 334.3 296.3 618 25.3 85 0
20090930 621 "A" -2.023 110.144 335.3 298.3 619 26.3 74 0
20090930 621 "A" -1.994 110.149 326.8 298.6 618 14 68 0
20090930 621 "A" -1.924 110.133 340.3 300.4 618 30.1 56 0
20090930 621 "A" -1.897 110.129 339.6 299.2 618 30.4 76 0
20090930 621 "A" -1.898 110.12 331.2 301.4 619 15.8 45 0
20090930 621 "A" -1.879 110.126 332.1 303 618 18.7 57 0
20090930 621 "A" -1.88 110.117 343.2 304.4 619 34.8 91 0
20090930 621 "A" -1.881 110.108 328.9 303.2 620 12.5 80 0
20090930 621 "A" -1.871 110.11 345.8 305.1 619 39.3 93 0
20090930 621 "A" -1.862 110.108 351.4 302.3 619 51.7 95 0
20090930 621 "A" -1.839 110.206 336.1 301.5 608 28 86 0
20090930 621 "A" -1.84 110.197 336.1 302.8 609 27.4 86 0
20090930 621 "A" -1.833 110.187 331.8 299.6 610 21.4 83 0
20090930 621 "A" -1.834 110.178 328.3 297.9 611 15.9 75 0
20090930 621 "A" -1.808 110.229 335.7 299.2 605 25.9 84 0
20090930 621 "A" -1.795 110.255 353.4 307.3 602 55.9 97 0
20090930 621 "A" -1.797 110.246 346 303.5 603 41.8 93 0
20090930 621 "A" -1.825 110.048 320.8 300.6 625 9.9 35 0
20090930 621 "A" -1.802 110.081 322.1 299.7 621 11.6 71 0
20090930 621 "A" -1.803 110.072 320.4 297.6 622 9.4 56 0
20090930 621 "A" -1.722 110.128 322 298.1 614 11.5 56 0
20090930 621 "A" -1.676 110.06 325 301.8 620 9.9 24 0
20090930 621 "A" -1.677 110.051 351.3 301.9 621 51.9 96 0
20090930 621 "A" -1.618 110.402 340.4 304.3 582 33.3 89 0
20090930 621 "A" -1.609 110.401 336.3 302.9 582 25.7 87 0
20090930 621 "A" -1.645 110.083 324.3 298.6 617 12.5 27 0
20090930 621 "A" -1.646 110.074 342.9 301 618 37.1 87 0
20090930 621 "A" -1.636 110.082 346 299.7 617 43.9 93 0
20090930 621 "A" -1.637 110.073 348 303.8 618 46 92 0
20090930 621 "A" -1.584 110.379 321.6 298.8 584 8.3 0 0
20090930 621 "A" -1.426 110.39 321.5 300.3 579 9.9 71 0
20090930 621 "A" -1.428 110.381 317.2 300.7 580 6.4 61 0
20090930 621 "A" -1.441 110.225 323.8 298.2 597 13.1 74 0
20090930 621 "A" -1.442 110.216 321.1 300.7 598 10.1 68 0
20090930 621 "A" -1.452 110.144 342.1 298.5 606 36.9 81 0
20090930 621 "A" -1.454 110.135 343 302.4 607 36.7 87 0
20090930 621 "A" -1.445 110.134 350.2 301.1 607 50.4 90 0
20090930 621 "A" -1.4 110.377 318.5 298.3 580 8.6 65 0
20090930 621 "A" -1.402 110.368 324.5 299.4 581 15.2 75 0
20090930 621 "A" -1.435 110.132 380.6 293.4 607 144.3 75 0
20090930 621 "A" -1.389 110.203 327.9 295.9 598 17.3 79 0
20090930 621 "A" -1.396 110.158 330 299.6 603 19.1 81 0
20090930 621 "A" -1.397 110.149 324.9 301.3 604 13.2 40 0
20090930 621 "A" -1.379 110.146 332.9 301.8 604 23.7 80 0
20090930 1843 "A" -1.727 110.326 301.2 287.7 1231 12.2 11 0
20090930 1843 "A" -1.735 110.32 308.1 287.8 1231 28.5 73 0
20090930 1843 "A" -1.797 110.268 303.9 288.2 1229 17.2 58 0
20090930 1843 "A" -1.791 110.261 308.3 288.4 1229 26 74 0
20091001 227 "T" -1.457 110.105 310.7 288.4 6 40.9 18 0
20091001 227 "T" -1.721 110.3 310.5 284 12 36.3 19 0
20091001 227 "T" -1.739 110.297 365.5 284.5 12 807.1 75 0
20091001 227 "T" -1.744 110.336 351.5 285.6 13 493.9 96 0
20091001 227 "T" -1.728 110.331 314.5 284.7 13 58.7 38 0
20091001 227 "T" -1.74 110.289 351.4 284 12 495.8 83 0
20091001 227 "T" -1.746 110.328 359.8 285.6 13 664.7 99 0
20091001 227 "T" -1.792 110.281 313.2 284.3 12 42.7 20 0
20091001 227 "T" -1.793 110.276 315.7 284.6 12 64.5 46 0
20091009 614 "A" -1.987 110.136 318.1 300.3 786 4.9 39 0
20091018 608 "A" -1.694 110.351 324.2 303.4 915 15.7 78 0
20091020 257 "T" -1.729 110.094 315.7 292.9 405 9.7 27 0
20091025 614 "A" -2.164 110.115 314 295.2 794 5.6 53 0
20091025 614 "A" -1.367 110.086 320.2 298.9 779 10.4 66 0
20091221 608 "A" -1.391 110.109 314.3 299.5 931 8.5 66 0
20100128 233 "T" -1.726 110.306 311.5 289 55 28.5 31 0
20100228 626 "A" -2.193 110.107 319.7 295.3 467 10 51 0
20100228 626 "A" -2.193 110.107 319.7 295.3 467 10 51 0
20100302 316 "T" -1.885 110.077 312.4 295.3 887 5.8 21 0
20100304 304 "T" -2.165 110.402 309.8 288.2 600 5.5 54 0
20100304 304 "T" -2.167 110.411 316.9 287.3 601 11.3 55 0
20100307 334 "T" -2.225 110.353 311.1 292.2 1235 18.4 62 0
20100410 322 "T" -1.611 110.408 314.3 293.5 1045 11.6 56 0
20100412 310 "T" -1.738 110.098 314.9 297.4 722 7 64 0
20100421 601 "A" -1.734 110.198 313 294.4 1064 10.8 57 0
20100430 555 "A" -2.093 110.382 312.8 295.9 1157 11.9 63 0
20100701 310 "T" -2.16 110.378 328.7 294.9 764 21.4 83 0
20100701 310 "T" -2.161 110.387 343.9 295.7 765 45.1 93 0
20100701 606 "A" -2.104 110.388 313.4 294.5 921 6.8 64 0
20100708 612 "A" -1.723 110.284 302 271.9 768 4 0 0
20100710 600 "A" -1.73 110.3 316.8 299.6 1055 15.2 44 0
20100712 548 "A" -2.128 110.335 324.1 291.4 1239 62.2 81 0
20100712 548 "A" -2.12 110.327 322.1 292.2 1239 61.1 79 0
20100730 1459 "T" -2.179 110.33 309.4 291.7 935 9.6 77 0
20100809 612 "A" -1.493 110.321 325.5 296 761 17 80 0
20100811 303 "T" -2.147 110.37 313.5 294.8 589 5.7 60 0
20100827 600 "A" -1.903 110.408 316.6 296.2 1049 9.5 74 0
20101012 315 "T" -1.507 110.346 319.8 297.4 906 12.7 75 0
20101012 612 "A" -1.67 110.357 320.4 297.3 759 10.6 73 0
20101012 612 "A" -1.661 110.356 316.1 295.9 759 6.5 14 0
20101016 251 "T" -1.996 110.397 312.9 293.1 306 6.6 47 0
20101021 309 "T" -1.815 110.227 316.5 296.5 741 8.5 0 0
20101023 257 "T" -1.738 110.096 310 288.9 405 4.3 46 0
20101104 618 "A" -1.743 110.03 316.2 293.6 626 7.4 67 0
20101231 612 "A" -1.731 110.189 328.2 289.7 776 22.3 82 0
20110107 618 "A" -1.794 110.236 325.7 296.1 604 16.5 76 0
20110120 1810 "A" -1.755 110.243 306.3 276 581 9.1 68 0
20110121 630 "A" -1.847 110.377 326.3 296.7 300 26 80 0
20110121 630 "A" -1.849 110.364 317.9 296.9 301 10.8 69 0
20110121 630 "A" -1.84 110.382 316.6 296.8 299 9.4 68 0
20110121 630 "A" -1.842 110.369 327.1 297.1 300 27.3 81 0
20110121 630 "A" -1.774 110.243 345.3 301.1 309 61.6 81 0
20110121 630 "A" -1.77 110.236 357.8 302.1 309 111.3 93 0
20110125 606 "A" -1.961 110.403 310.8 285 912 6.4 36 0
20110208 322 "T" -2.048 110.387 311.6 294.2 1048 9.1 47 0
20110208 322 "T" -2.05 110.4 310.1 293.8 1049 7 32 0
20110208 322 "T" -2.055 110.393 320 294.3 1049 20.9 75 0
20110208 618 "A" -1.79 110.101 318.1 294.3 615 8.4 72 0
20110213 636 "A" -1.774 110.047 319.7 292.1 214 28.1 77 0
20110219 600 "A" -2.139 110.32 312.8 293.9 1053 9.2 60 0
20110303 624 "A" -1.935 110.117 310.1 283.3 454 6.7 42 0
20110305 612 "A" -1.751 110.033 320.9 296.4 785 11.2 69 0
20110417 257 "T" -1.391 110.245 316.6 296.7 409 9.9 52 0
20110505 1803 "A" -1.741 110.252 319.3 285.4 421 21.4 98 0
20110506 624 "A" -1.748 110.243 352.5 295.4 447 69.6 96 0
20110510 559 "A" -2.096 110.136 316.6 298.2 1072 13.6 61 0
20110510 559 "A" -1.821 110.052 311 293 1074 8.3 55 0
20110513 630 "A" -1.846 110.184 324.9 297.1 319 25.5 78 0
20110517 605 "A" -1.732 110.294 316.2 298 924 11.1 49 0
20110519 553 "A" -2.222 110.317 308.6 289.2 1163 9.7 38 0
20110524 611 "A" -2.006 110.408 311.2 293.4 764 4.9 38 0
20110524 611 "A" -1.937 110.122 316 299.1 793 7.1 67 0
20110524 611 "A" -1.583 110.344 316.4 296.8 761 7.7 65 0
20110527 642 "A" -2.232 110.138 313 293.4 137 18.8 53 0
20110614 629 "A" -1.931 110.125 314 297 333 11.7 63 0
20110618 605 "A" -2.078 110.389 312.3 294.6 932 6.6 56 0
20110620 552 "A" -2.226 110.123 310.4 295.2 1180 8.6 43 0
20110620 552 "A" -1.875 110.127 324 294.3 1176 44.7 79 0
20110620 552 "A" -1.87 110.139 313.9 295.6 1175 19.1 67 0
20110620 552 "A" -1.872 110.121 318.7 294 1176 30.7 74 0
20110621 635 "A" -1.878 110.126 318.3 298.1 223 21 72 0
20110623 623 "A" -2.177 110.305 317.9 297.7 462 10.9 69 0
20110623 623 "A" -1.929 110.119 330.3 300.2 475 25.2 83 0
20110624 1453 "T" -1.812 110.197 306.9 293.2 1070 10.5 70 0
20110624 1453 "T" -1.8 110.209 306.2 293.2 1069 9.4 67 0
20110624 1453 "T" -1.802 110.195 323.6 293.4 1070 35.3 100 0
20110624 1750 "A" -1.8 110.209 310.4 292.6 182 24.5 80 0
20110625 315 "T" -1.801 110.193 320.2 295.7 890 12.2 35 0
20110625 315 "T" -1.803 110.203 347.4 298.1 891 58.1 94 0
20110625 315 "T" -1.812 110.202 367.3 301.9 891 117.9 100 0
20110625 316 "T" -2.103 110.368 317 297.6 913 12 71 0
20110625 1536 "T" -1.8 110.205 306.5 291.8 132 19.9 68 0
20110625 1536 "T" -1.803 110.185 307.3 291.7 133 21.4 71 0
20110625 611 "A" -2.105 110.375 318.8 305.5 779 9.3 64 0
20110625 611 "A" -2.106 110.366 316.9 303.6 780 7.6 63 0
20110625 611 "A" -1.922 110.112 317.5 302.1 803 7.8 54 0
20110625 611 "A" -1.864 110.385 312.3 295.9 773 4.5 49 0
20110625 611 "A" -1.866 110.375 316.2 300.3 774 7.3 66 0
20110625 611 "A" -1.898 110.08 327.5 302.3 806 19.7 81 0
20110625 611 "A" -1.852 110.153 314.4 301.1 797 6.2 50 0
20110625 611 "A" -1.809 110.194 369.1 299.8 792 109.2 100 0
20110625 1833 "A" -1.809 110.197 309 291.9 1135 17.4 76 0
20110625 1833 "A" -1.811 110.212 303.1 291.9 1136 9.2 53 0
20110626 654 "A" -1.818 110.195 321.9 291.9 23 102.8 75 0
20110626 654 "A" -1.815 110.189 323.6 291.4 23 107.6 63 0
20110627 303 "T" -1.809 110.198 318.6 296.7 564 10.1 67 0
20110627 303 "T" -2.096 110.396 318.1 296.4 591 7.9 33 0
20110704 605 "A" -2.091 110.141 314.5 296.6 952 9 66 0
20110709 328 "T" -1.858 110.392 312.2 296.7 1152 11.7 64 0
20110709 623 "A" -1.929 110.126 332.6 301.9 468 29.4 85 0
20110711 611 "A" -1.523 110.062 315.9 295.7 793 8.4 73 0
20110713 303 "T" -1.633 110.051 316.1 292.9 548 8.9 57 0
20110713 303 "T" -1.634 110.06 322.9 294 549 16 76 0
20110713 559 "A" -1.394 110.233 304.3 287.5 1058 6 0 0
20110726 1453 "T" -1.956 110.373 307.7 292.9 1055 12.3 72 0
20110727 611 "A" -2.023 110.166 321.7 298.5 790 14.1 78 0
20110727 611 "A" -2.024 110.157 317.7 299.1 791 9.9 73 0
20110727 611 "A" -1.405 110.302 323.7 299.6 762 16.5 79 0
20110729 303 "T" -1.883 110.078 313.5 299.4 558 6.7 40 0
20110729 559 "A" -1.876 110.064 314 297.5 1076 12.1 65 0
20110729 559 "A" -1.85 110.169 316.5 301.5 1068 14.1 46 0
20110729 559 "A" -1.84 110.167 319.4 298.1 1068 17.6 69 0
20110729 559 "A" -1.841 110.154 329.6 300.7 1069 37.6 84 0
20110729 559 "A" -1.848 110.163 332.4 302.3 1068 44 86 0
20110729 559 "A" -1.85 110.15 321.7 303.1 1069 21.1 71 0
20110729 559 "A" -1.831 110.052 316.5 302.1 1076 15.9 52 0
20110729 559 "A" -1.775 110.058 312.7 297.9 1075 9.2 62 0
20110730 642 "A" -1.723 110.186 310.7 282.1 129 24.3 32 0
20110730 642 "A" -1.715 110.18 310.6 282.9 129 26.7 60 0
20110730 642 "A" -1.667 110.045 308.2 281.7 135 19.2 0 0
20110731 1512 "T" -1.846 110.166 303.2 290.7 620 4.1 54 0
20110731 547 "A" -1.965 110.137 309.6 290.3 1246 20.7 55 0
20110731 547 "A" -1.856 110.162 310.5 293.3 1244 20.2 44 0
20110731 547 "A" -1.773 110.356 314.7 294 1235 24.8 56 0
20110731 547 "A" -1.779 110.352 314.6 292.7 1235 24.3 59 0
20110731 547 "A" -1.66 110.052 309.8 292 1247 18.7 46 0
20110731 547 "A" -1.468 110.078 310 292.6 1244 17.4 0 0
20110801 629 "A" -1.852 110.165 319 296.8 322 15.7 73 0
20110803 322 "T" -1.444 110.129 328.6 296.2 1021 33.3 84 0
20110803 322 "T" -1.454 110.127 328.4 295.6 1021 33.1 83 0
20110803 322 "T" -1.848 110.158 326.4 299.6 1030 28.2 81 0
20110803 322 "T" -1.955 110.404 312.9 295.3 1051 8.7 62 0
20110803 617 "A" -2.267 110.147 317.2 297.5 630 9.7 43 0
20110803 617 "A" -1.849 110.172 324.3 300.7 618 15.1 71 0
20110803 617 "A" -1.851 110.163 321.7 299.3 619 12.2 58 0
20110803 617 "A" -1.452 110.122 323.3 299.1 614 13.9 77 0
20110803 617 "A" -1.411 110.281 331.5 296.2 596 25 84 0
20110803 617 "A" -1.412 110.272 325 295.1 597 16.6 79 0
20110803 617 "A" -1.424 110.127 328.9 296.1 613 20.7 82 0
20110803 617 "A" -1.425 110.118 323 295.3 614 13.9 77 0
20110805 1530 "T" -1.846 110.166 302.7 291.1 215 8.8 51 0
20110805 1530 "T" -1.851 110.16 305.9 291.5 215 12.4 66 0
20110805 605 "A" -2.018 110.41 322.2 296 920 15.4 76 0
20110805 605 "A" -2.02 110.4 325.4 295.6 921 19.3 79 0
20110805 605 "A" -1.873 110.374 316.9 295 921 9.2 69 0
20110805 605 "A" -1.85 110.162 334.3 301.4 940 34.5 87 0
20110805 605 "A" -1.852 110.151 334.3 299 941 33.8 87 0
20110805 605 "A" -1.841 110.16 319.7 299.2 940 12.6 45 0
20110806 648 "A" -1.846 110.156 317 294.1 69 42.6 54 0
20110806 648 "A" -1.849 110.152 318.7 294.6 69 45.1 47 0
20110806 648 "A" -1.846 110.067 318.1 294.2 72 46.4 65 0
20110807 257 "T" -1.851 110.152 319.8 301.8 411 12.4 43 0
20110807 257 "T" -1.852 110.162 318.9 301.1 412 11.5 42 0
20110807 257 "T" -2.168 110.145 321.8 296.5 417 16.4 76 0
20110807 1518 "T" -1.419 110.398 304 293.7 429 5.2 58 0
20110807 553 "A" -2.165 110.405 322.4 295.2 1158 34.1 76 0
20110807 553 "A" -2.167 110.389 312.8 296.5 1159 12.7 32 0
20110807 553 "A" -2.099 110.389 323.5 298.6 1158 34.8 77 0
20110807 553 "A" -1.967 110.245 317.3 298.7 1165 24.1 68 0
20110807 553 "A" -1.962 110.237 315.4 297.6 1165 21.4 67 0
20110807 553 "A" -1.928 110.127 318.9 297.7 1171 27.9 73 0
20110807 553 "A" -1.845 110.163 317.4 301 1168 20.5 47 0
20110807 553 "A" -1.847 110.146 318 300.3 1169 23 72 0
20110807 553 "A" -1.679 110.039 313.4 298.1 1173 14.3 0 0
20110808 635 "A" -1.921 110.129 313.5 295.9 217 12.6 52 0
20110808 635 "A" -1.846 110.175 316.8 296.1 213 18.8 68 0
20110808 635 "A" -1.848 110.159 315.1 295.3 214 16.1 67 0
20110809 245 "T" -1.847 110.168 314.4 295.6 185 18.3 48 0
20110809 245 "T" -1.85 110.162 313.6 295.4 185 18.5 64 0
20110810 623 "A" -2.077 110.4 322.1 300.5 441 12.4 74 0
20110810 623 "A" -1.829 110.079 319.5 301.7 467 9.3 31 0
20110812 316 "T" -1.845 110.159 321.3 303.7 893 13 57 0
20110812 316 "T" -1.846 110.169 319.4 301.4 894 11.2 46 0
20110812 316 "T" -2.229 110.338 314 298.2 918 8.1 62 0
20110812 611 "A" -2.213 110.337 334.1 296.3 776 28.9 86 0
20110812 611 "A" -1.851 110.168 319.5 300.7 786 10.9 42 0
20110812 611 "A" -1.769 110.103 328 302.1 791 18.8 81 0
20110812 611 "A" -1.77 110.094 320.5 302.4 792 10.5 66 0
20110812 611 "A" -1.76 110.102 351.9 298.5 791 59.6 96 0
20110812 611 "A" -1.761 110.093 334.5 300.3 792 26.8 86 0
20110812 611 "A" -1.726 110.144 317.7 297.1 786 10.1 69 0
20110812 611 "A" -1.452 110.124 319.3 300.2 782 10.2 72 0
20110812 611 "A" -1.369 110.264 312.8 297 765 5 39 0
20110812 1833 "A" -1.756 110.105 362.2 286.7 1134 208.4 100 0
20110812 1833 "A" -1.751 110.099 338.5 282.2 1134 90.8 100 0
20110812 1833 "A" -1.754 110.114 326.4 287.2 1135 52.1 90 0
20110812 1833 "A" -1.763 110.097 309.6 284.9 1134 21.9 24 0
20110812 1833 "A" -1.765 110.113 308.1 287.7 1135 18.8 7 0
20110813 1738 "A" -1.753 110.114 310.3 286.2 50 66.3 80 0
20110813 1738 "A" -1.749 110.11 305.7 286.4 50 48.6 65 0
20110814 303 "T" -1.753 110.103 331.4 296.8 557 24 84 0
20110814 303 "T" -1.761 110.092 327 296.3 556 17.5 79 0
20110814 303 "T" -1.762 110.101 343.1 297.3 557 43.2 92 0
20110814 303 "T" -1.763 110.111 321 295.8 558 11.7 68 0
20110814 559 "A" -1.77 110.099 323.7 297.4 1072 25.2 72 0
20110814 559 "A" -1.776 110.058 316.9 296.3 1075 15.6 43 0
20110814 1821 "A" -1.758 110.106 305.4 287.2 886 8 64 0
20110815 1429 "T" -1.762 110.096 300.5 288.1 1346 32.3 27 0
20110816 251 "T" -1.756 110.101 335.4 298 278 53 87 0
20110816 251 "T" -1.758 110.114 321.9 296.1 279 22.6 70 0
20110816 251 "T" -1.76 110.107 331.8 298 279 43.8 84 0
20110816 251 "T" -1.832 110.365 313.5 296.5 299 8.5 60 0
20110816 1512 "T" -1.754 110.103 303 287.6 625 4.6 53 0
20110816 1512 "T" -1.726 110.172 310.4 292.2 617 8.4 80 0
20110816 1512 "T" -1.68 110.04 305.3 288.4 630 5.3 64 0
20110816 546 "A" -1.766 110.104 312.3 294.3 1246 19.7 40 0
20110816 547 "A" -1.533 110.06 311.4 293.1 1246 19.2 31 0
20110819 322 "T" -1.848 110.167 315.4 301.9 1030 10.8 44 0
20110819 322 "T" -2.213 110.293 321.4 298.5 1046 22.5 74 0
20110819 322 "T" -2.215 110.305 320.4 298.5 1047 20.3 73 0
20110819 617 "A" -2.247 110.296 318 301.6 615 7.2 56 0
20110819 617 "A" -1.913 110.123 320.8 301.9 626 9.1 50 0
20110819 617 "A" -1.853 110.16 324 309.2 621 11.7 31 0
20110819 617 "A" -1.854 110.151 323.4 308.1 622 10.9 28 0
20110819 617 "A" -1.856 110.142 326.2 304.2 623 14.3 67 0
20110819 617 "A" -1.417 110.37 317.9 300.8 588 8.7 68 0
20110821 310 "T" -2.225 110.269 319.6 299.9 752 12.1 70 0
20110821 605 "A" -2.233 110.261 316.2 300.8 940 9.7 58 0
20110821 605 "A" -2.19 110.351 332.8 298.4 931 30.9 84 0
20110821 605 "A" -1.992 110.385 321.3 302.4 924 11.9 73 0
20110821 605 "A" -2.021 110.176 315.9 297.4 944 9 62 0
20110821 605 "A" -2.023 110.165 329.8 299.8 945 28.5 82 0
20110821 605 "A" -1.992 110.155 335.4 300.2 945 38 87 0
20110821 605 "A" -1.918 110.123 324.1 302.3 947 16.1 42 0
20110821 605 "A" -1.914 110.127 316.5 301.1 946 9 40 0
20110821 605 "A" -1.909 110.093 320.7 302.6 949 12.1 64 0
20110821 605 "A" -1.871 110.077 317.6 299.8 950 9.1 49 0
20110821 605 "A" -1.85 110.161 325.3 309.8 942 18.8 78 0
20110821 605 "A" -1.767 110.1 324.5 306.9 946 17.2 66 0
20110821 605 "A" -1.773 110.057 325.6 301.7 950 19.8 77 0
