Nama Stasiun ,WMO ID,date,tmin,tmax,tave,humidity,precip,sunshine,wind_vel_mean,wind_dir,max_gust,max_gust_dir,precip_CP
Stasiun Meteorologi Rahadi Oesman,96615,14/06/2000,23.8,32,27.5,82,0,8,2,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,15/06/2000,23.6,31.6,27.3,83,0,8,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,16/06/2000,23.6,31.4,27.1,82,0,7.3,3,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,17/06/2000,24.2,32.8,27.5,83,0,7.8,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,18/06/2000,24.6,31,25.5,91,14.7,3.2,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,19/06/2000,22.4,31.6,26.1,87,6.8,7.3,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,20/06/2000,22.6,31.8,26.8,84,0.7,5.3,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,21/06/2000,23.4,31.6,27.4,86,0.8,4.2,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,22/06/2000,23.4,28.8,25.3,88,8888,1.5,3,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,23/06/2000,22.4,31.6,26.8,84,0,6.3,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,24/06/2000,23,31.4,27.2,84,0,4.6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,25/06/2000,23.8,31,26.9,84,0,7.8,3,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,26/06/2000,23.4,31.6,27,85,0,4.4,3,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,27/06/2000,24.2,30.2,26.7,93,1.3,5.4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,28/06/2000,24.2,32.4,27.8,84,0,3.6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,29/06/2000,23.6,30.8,27.2,83,0,8,3,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,30/06/2000,23.6,31.4,26.8,84,11.1,6.2,4,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,1/7/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,2/7/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,3/7/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,4/7/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,5/7/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,6/7/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,7/7/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,8/7/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,9/7/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,10/7/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,11/7/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,12/7/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,13/07/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,14/07/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,15/07/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,16/07/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,17/07/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,18/07/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,19/07/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,20/07/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,21/07/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,22/07/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,23/07/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,24/07/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,25/07/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,26/07/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,27/07/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,28/07/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,29/07/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,30/07/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,31/07/2000,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,1/8/2000,23.6,31.8,26.3,88,7.3,6.4,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,2/8/2000,23.4,29.6,24.5,96,110.4,2.6,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,3/8/2000,22.8,29.4,25.4,84,3.1,1.8,2,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,4/8/2000,23,30,26.9,83,8888,2.3,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,5/8/2000,23,31.4,26.2,85,112.2,7.1,3,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,6/8/2000,22.4,29.2,25,90,11.2,1.8,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,7/8/2000,22.4,30.2,25.4,91,2.4,7.6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,8/8/2000,23,32,25.8,88,15.9,7.2,3,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,9/8/2000,23.8,32.4,27,85,67.8,7.4,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,10/8/2000,23.4,29.2,24.3,96,20.5,1.4,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,11/8/2000,23.6,30.8,26.6,84,0,5.7,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,12/8/2000,24,31.6,27.4,75,0,8,5,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,13/08/2000,23.6,31.8,26.9,80,0,8,4,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,14/08/2000,23.6,31,26.7,83,4.6,5.6,3,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,15/08/2000,22,28.2,24.7,88,0,0.2,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,16/08/2000,23.4,30.6,26.2,84,0,8,3,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,17/08/2000,23.4,30.2,26.5,84,0,7.8,3,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,18/08/2000,22,31.2,26.1,83,0,6.4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,19/08/2000,22.2,31,26.5,84,0,8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,20/08/2000,23.2,30.8,26.5,82,0,8,4,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,21/08/2000,22.8,30.4,26.3,85,0,8,4,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,22/08/2000,22.8,30.8,26.5,83,0,4.8,3,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,23/08/2000,22,30.8,25.8,84,0,6.5,4,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,24/08/2000,22.4,30.8,26.6,85,0,4.5,3,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,25/08/2000,23.8,32.6,27.9,84,0,8,4,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,26/08/2000,24,31.4,27.2,88,0,8,3,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,27/08/2000,24.4,32.4,27.5,87,0,7.8,3,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,28/08/2000,24.2,30.8,26.7,88,0,3.5,2,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,29/08/2000,22.6,31.6,26.7,84,0,7.8,3,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,30/08/2000,22.4,32.4,26.6,83,0,8,3,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,31/08/2000,22.6,32.2,27.2,86,0,7.6,3,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,1/9/2000,24,33.4,28.1,82,0,7.2,4,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,2/9/2000,24.4,32,28,84,7.5,7.4,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,3/9/2000,24.4,33.2,28,83,0,7.8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,4/9/2000,24.4,32,27.6,83,0,7.7,3,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,5/9/2000,25,31.2,27.6,82,0,7.8,3,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,6/9/2000,23.8,33.4,28,79,0,7.5,4,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,7/9/2000,23.8,32,26.9,84,9.6,4.2,3,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,8/9/2000,24,31.8,27.1,84,1.6,5.8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,9/9/2000,23.4,32.4,27.1,83,0,7.9,4,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,10/9/2000,23.6,33,27.8,76,0,7,4,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,11/9/2000,23.4,32.6,27.3,82,0,7.5,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,12/9/2000,23.6,33,27.6,82,8888,7.5,5,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,13/09/2000,24.6,30,26.8,87,0,0.6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,14/09/2000,23.2,32.2,27.3,82,0,7.4,4,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,15/09/2000,22.8,32.6,27.1,82,8888,7.4,4,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,16/09/2000,23.2,32.8,27.8,86,1,5.9,3,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,17/09/2000,24.8,32.4,26.7,90,0.8,6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,18/09/2000,23,31.6,26.6,88,23.2,3.4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,19/09/2000,23,30.6,26.4,84,7,4.8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,20/09/2000,23.4,30.2,26.6,84,10,4.2,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,21/09/2000,24,30.4,25.7,92,9,2.6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,22/09/2000,24,32,26.9,88,18.6,5.6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,23/09/2000,24,30.2,26.6,89,2.6,3.8,3,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,24/09/2000,24.2,31.4,25.6,93,13.7,3.9,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,25/09/2000,23.4,31.8,26,90,29.7,5,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,26/09/2000,23.2,31.8,26.4,89,15.1,6.6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,27/09/2000,23.2,32.2,27.3,82,0,5.7,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,28/09/2000,24,32,27.4,84,16.6,6.8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,29/09/2000,24.8,30,26.2,88,16.6,1.5,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,30/09/2000,22.8,30.2,26.4,92,4.2,3,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,1/10/2000,23.6,30.2,25.5,92,20.8,2,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,2/10/2000,24,29.6,26.2,92,1.1,0.2,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,3/10/2000,24,30,26.6,89,43,6.6,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,4/10/2000,23.2,25.8,23.6,98,24.5,0,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,5/10/2000,23,30.2,26.1,87,4.6,6.4,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,6/10/2000,23.4,29.6,26.1,90,2.3,3.4,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,7/10/2000,23.8,31.2,27,85,0,7.4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,8/10/2000,23.6,31.2,27.4,84,0,8,3,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,9/10/2000,24,31.2,27.4,84,0,7.6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,10/10/2000,24.4,31.6,27.6,84,0,7.8,3,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,11/10/2000,25.2,32.2,28.4,83,25.5,7.4,3,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,12/10/2000,25,30.8,27.1,88,0,2.8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,13/10/2000,24.6,32.2,28,83,0,7.6,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,14/10/2000,25.4,32.2,27.1,89,0.6,4.6,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,15/10/2000,25,31,26.3,89,2.7,0.2,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,16/10/2000,23.6,32.6,27.6,81,0,6.6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,17/10/2000,24.4,32.6,28.8,82,0,8,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,18/10/2000,25,30,26.9,89,22.4,1,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,19/10/2000,23.8,30,25.5,96,32.9,1.6,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,20/10/2000,24,31.4,26.8,86,0,7.6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,21/10/2000,24.2,32,28.2,83,8.2,7.1,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,22/10/2000,24.6,31.2,27.4,86,8.2,4.6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,23/10/2000,25,31.2,27.3,86,2.8,5,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,24/10/2000,23.6,29.4,24.9,94,13.2,1.4,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,25/10/2000,23.8,28,25.8,91,9.5,0,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,26/10/2000,24.4,27.4,25.6,93,9.1,0,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,27/10/2000,24,31.6,26.7,85,1.6,5.7,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,28/10/2000,23.2,29.6,25.1,91,17.7,1.8,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,29/10/2000,23.6,31.8,28.3,80,0,7.6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,30/10/2000,25,31.6,28.1,82,0,7.8,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,31/10/2000,25.6,31.6,27.5,88,0.8,0.6,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,1/11/2000,24.2,31.8,27.6,86,15.2,7.6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,2/11/2000,23,30.8,26.7,86,1.4,3.4,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,3/11/2000,23.8,28.8,24.9,95,18.5,0.8,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,4/11/2000,24,29.6,25.7,95,1.8,0.5,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,5/11/2000,24.4,31,27.2,86,13.9,5.4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,6/11/2000,24,31.2,26.6,84,0,6,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,7/11/2000,24,31.4,27.5,87,1.2,3.4,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,8/11/2000,25,31.6,27.8,84,0,7,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,9/11/2000,24.8,31.2,27.6,87,1.7,4.1,2,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,10/11/2000,24,30.2,27,88,117.6,3.1,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,11/11/2000,23.2,31.4,26.8,84,0,6.6,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,12/11/2000,23.4,31,27.4,82,2.6,5,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,13/11/2000,25,32,28.7,82,39.6,7.7,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,14/11/2000,24.2,30.8,26.9,88,20.6,2.9,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,15/11/2000,24.4,31.4,27.5,86,83.9,7.4,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,16/11/2000,25.2,30,27.1,88,1,3,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,17/11/2000,24.2,31.2,27.2,87,0,6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,18/11/2000,24.4,32.2,28.1,82,38.9,7.5,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,19/11/2000,24.9,31.4,27.9,83,43.5,7.6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,20/11/2000,24.2,31.5,27,88,20.2,6,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,21/11/2000,24.2,28.4,26.1,92,13,1.4,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,22/11/2000,24.4,30.4,26.9,89,0,1.4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,23/11/2000,25.2,30.8,27.3,87,0,0.7,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,24/11/2000,25,31.2,27.5,84,0,7.7,3,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,25/11/2000,25.2,29.2,26.4,89,1,1.5,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,26/11/2000,23.2,30.2,26.2,86,0,2,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,27/11/2000,23.6,29.2,26.3,86,9.9,3.7,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,28/11/2000,24.2,30.6,26.8,87,6.8,3.4,3,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,29/11/2000,23.8,26.2,25.3,96,58.8,0,3,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,30/11/2000,24,30,27.3,88,3.2,1.5,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,1/12/2000,25.2,29.2,27.3,89,29,0.2,3,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,2/12/2000,23.4,26.8,24.8,94,29.7,0,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,3/12/2000,23.6,28.8,25.8,91,6.8,0,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,4/12/2000,23,29.2,25,92,3.6,2.2,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,5/12/2000,23,30.4,26.1,92,8.4,4.1,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,6/12/2000,24.2,31,27.6,87,0,8,3,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,7/12/2000,25.6,31,28.2,83,4,6.4,3,NW,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,8/12/2000,25,31.2,28.1,85,0.4,3.2,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,9/12/2000,26.2,31.2,28.6,82,0,7.7,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,10/12/2000,24.8,32.2,27.9,85,0,7.8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,11/12/2000,25,31.8,28.1,84,0,6.9,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,12/12/2000,25,30.6,27.1,88,0,6,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,13/12/2000,24.6,30.6,27.1,89,20.1,3.3,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,14/12/2000,24.2,32.4,27.7,86,13.8,6.6,2,NW,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,15/12/2000,23.6,29,25.8,88,0,1.2,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,16/12/2000,23.6,32,27.3,82,0,6.8,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,17/12/2000,24.2,31.6,26.8,87,5.6,7.3,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,18/12/2000,23.8,31.2,27.8,84,3.7,7.8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,19/12/2000,24.6,31.4,27.5,85,0.3,5.6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,20/12/2000,24.8,31.2,28.1,84,38.1,5.3,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,21/12/2000,23.8,30.8,26.1,90,0.3,2.4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,22/12/2000,24,31,27.2,85,0,7,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,23/12/2000,24.2,31.4,27,87,37.2,5.9,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,24/12/2000,24,28,25.1,96,53.2,0,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,25/12/2000,23.2,29.2,25.6,93,21.2,1.9,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,26/12/2000,23.8,30,26.6,92,9,1.1,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,27/12/2000,25,31.2,27.7,85,0.6,5.1,2,NW,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,28/12/2000,25,32,27.7,84,0.3,5.4,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,29/12/2000,23.6,30.4,26.5,88,24,6.5,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,30/12/2000,24,31,26.6,90,10.7,4.8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,31/12/2000,24.6,30.8,27.1,88,46.9,4.2,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,1/1/2001,24,30.2,26.6,85,2.1,1.2,2,N ,6,360,
Stasiun Meteorologi Rahadi Oesman,96615,2/1/2001,23.4,31.4,26.6,83,45,4.9,1,N ,3,360,
Stasiun Meteorologi Rahadi Oesman,96615,3/1/2001,24,30.8,26.7,89,94.9,3.5,9999,N ,3,260,
Stasiun Meteorologi Rahadi Oesman,96615,4/1/2001,24,29,25.6,83,20,0,2,N ,4,20,
Stasiun Meteorologi Rahadi Oesman,96615,5/1/2001,23,31,26.5,82,0,5.4,1,N ,3,360,
Stasiun Meteorologi Rahadi Oesman,96615,6/1/2001,23.2,31.2,26.4,88,14.1,5.2,1,N ,4,330,
Stasiun Meteorologi Rahadi Oesman,96615,7/1/2001,23.8,31.4,27.3,84,8888,6,3,W ,5,270,
Stasiun Meteorologi Rahadi Oesman,96615,8/1/2001,23.4,30.4,26.7,84,1.6,6.2,3,NW,6,330,
Stasiun Meteorologi Rahadi Oesman,96615,9/1/2001,23,30.6,26.4,84,0.1,5.5,2,N ,5,360,
Stasiun Meteorologi Rahadi Oesman,96615,10/1/2001,23.4,30.2,27.8,81,3.2,2.7,3,N ,10,340,
Stasiun Meteorologi Rahadi Oesman,96615,11/1/2001,24.4,30.2,26.9,85,0,0.6,2,N ,5,330,
Stasiun Meteorologi Rahadi Oesman,96615,12/1/2001,24,29.2,25.8,86,4.9,0.8,1,N ,4,260,
Stasiun Meteorologi Rahadi Oesman,96615,13/01/2001,23,31.8,27.1,82,0,7,9999,N ,4,250,
Stasiun Meteorologi Rahadi Oesman,96615,14/01/2001,23.4,31.2,27.2,84,0,5,1,N ,3,340,
Stasiun Meteorologi Rahadi Oesman,96615,15/01/2001,24.6,31.4,28.2,77,0,8,3,N ,8,340,
Stasiun Meteorologi Rahadi Oesman,96615,16/01/2001,26,31,28,82,0,6.2,2,W ,4,270,
Stasiun Meteorologi Rahadi Oesman,96615,17/01/2001,25.8,30,27.6,83,2,0.1,9999,N ,3,250,
Stasiun Meteorologi Rahadi Oesman,96615,18/01/2001,24.8,29.6,25.3,92,20.6,2.2,9999,N ,3,260,
Stasiun Meteorologi Rahadi Oesman,96615,19/01/2001,23.6,31.2,26.9,83,0,4.6,2,N ,4,360,
Stasiun Meteorologi Rahadi Oesman,96615,20/01/2001,23.8,30.8,27.3,88,19.7,2.2,2,N ,5,290,
Stasiun Meteorologi Rahadi Oesman,96615,21/01/2001,23.6,30.8,26.6,86,0,3.2,1,N ,4,90,
Stasiun Meteorologi Rahadi Oesman,96615,22/01/2001,23.8,31.8,27.4,85,45.7,8,2,N ,4,340,
Stasiun Meteorologi Rahadi Oesman,96615,23/01/2001,23.6,30,26.1,88,21.8,4.4,2,N ,8,280,
