Nama Stasiun ,WMO ID,date,tmin,tmax,tave,humidity,precip,sunshine,wind_vel_mean,wind_dir,max_gust,max_gust_dir
Stasiun Meteorologi Rahadi Oesman,96615,05/06/1992,24,31.8,26.4,90,33.8,4.9,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,06/06/1992,24.2,29.6,26.2,92,5.2,2,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,07/06/1992,24,31.2,27.3,85,9.5,7,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,08/06/1992,23.5,29.6,24.9,92,2.7,1,2,S ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,09/06/1992,23.6,31.2,27.1,87,0,7.7,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,10/06/1992,24.4,32.4,27.3,89,10.3,5.3,1,9999,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,11/06/1992,24.2,32,26,94,11.8,3.6,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,12/06/1992,23.8,32.2,27.5,86,48.7,6.2,1,9999,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,13/06/1992,23.8,31,26.7,89,0.2,2.8,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,14/06/1992,24,31.8,27.4,88,38.3,7,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,15/06/1992,24.8,30.2,26,91,2,1.5,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,16/06/1992,23.4,31,27.1,88,0,5.8,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,17/06/1992,23.2,31.8,27,87,0,6.2,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,18/06/1992,24,32.4,27.5,82,0,7.6,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,19/06/1992,23.4,32.8,27.4,81,0,7.6,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,20/06/1992,24,31.8,28.2,81,0,4.1,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,21/06/1992,23.4,32,27.7,80,0,6.1,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,22/06/1992,22.6,32.2,26.6,80,0,7.6,2,SE,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,23/06/1992,23.4,32.4,27.5,78,0,7.1,3,S ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,24/06/1992,22.6,31.8,26.9,82,0,7.5,3,S ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,25/06/1992,21.8,31.8,26.1,85,0,7.6,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,26/06/1992,22,30.6,26.5,82,0,7.7,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,27/06/1992,23,31.6,26.8,78,0,4.2,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,28/06/1992,22.8,32.2,26.9,83,0,7.2,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,29/06/1992,23.6,33.8,28.3,82,0,7.5,2,E ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,30/06/1992,25,34.4,28.9,81,0.3,7,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,01/07/1992,24.4,33.8,28.5,80,0,7.7,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,02/07/1992,24.6,33.6,27.9,84,1.2,6.9,2,E ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,03/07/1992,22.2,32.6,25.9,88,10.3,5.4,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,04/07/1992,23,31.8,26.6,86,9.3,5.7,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,05/07/1992,23,33.8,26,87,24.6,6.9,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,06/07/1992,23,33,27.2,82,29.8,7.4,2,E ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,07/07/1992,22.4,32,26.3,94,0,6,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,08/07/1992,23.2,32,27.5,85,0,6.8,2,E ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,09/07/1992,24.4,32,26.4,85,25.7,6.9,3,E ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,10/07/1992,22.8,30.8,25.6,89,27,3.9,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,11/07/1992,23.2,31.2,26,86,0.1,3.4,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,12/07/1992,23.8,31.9,27.3,82,0,6.6,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,13/07/1992,23.4,30.8,26.5,86,0,7.1,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,14/07/1992,22.2,31.8,26,82,0,5.4,3,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,15/07/1992,22.4,32.8,27.1,80,0,6.8,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,16/07/1992,23,31.8,26.6,80,8.3,4.4,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,17/07/1992,23.4,31.2,26.7,86,0,6,3,E ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,18/07/1992,23.2,32.8,26.8,83,0.5,7.6,3,E ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,19/07/1992,23.8,27.6,25,92,12.7,0,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,20/07/1992,22.4,31.6,26.4,84,0,7.2,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,21/07/1992,23,32,26.9,83,0,5.8,2,E ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,22/07/1992,23,31.4,26.1,85,8888,7.8,2,S ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,23/07/1992,22.8,31.8,26.5,83,0,4.6,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,24/07/1992,23,31.6,26.9,82,0,4.6,2,E ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,25/07/1992,22.2,32.4,26.7,82,0,8,3,SE,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,26/07/1992,23,32.6,27.5,81,0,7.9,3,S ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,27/07/1992,24.4,32.6,27.6,84,0,7.4,2,SE,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,28/07/1992,24.2,32.4,27.4,83,0,5.1,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,29/07/1992,24.4,31.6,26.7,88,0.1,3.9,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,30/07/1992,24,31.8,27.2,82,0,7.4,2,E ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,31/07/1992,23,32.4,26.9,86,3.7,7.2,2,E ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,01/08/1992,23,29.2,25.6,90,0,1.8,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,02/08/1992,22.8,31.2,26.4,88,0,7.7,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,03/08/1992,23.2,32.6,27.6,85,42.7,7.3,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,04/08/1992,23.4,27.6,24.7,92,12.7,1,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,05/08/1992,21,32.2,25.7,86,0,8,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,06/08/1992,21.2,31.2,26.3,84,0,8,2,S ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,07/08/1992,21,32,25.7,82,0,8,2,E ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,08/08/1992,21.8,31,26.3,82,0,5.6,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,09/08/1992,22,32.1,26,82,0,7.8,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,10/08/1992,22.2,31.2,26.5,83,0,8,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,11/08/1992,22.8,31.4,26.5,79,0,7.4,3,S ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,12/08/1992,22,31.2,26.3,82,0,6.9,3,E ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,13/08/1992,23,30,26.1,89,0,1.6,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,14/08/1992,23.8,30.8,26.6,84,0,4.6,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,15/08/1992,22.4,32,26.9,79,0,8,3,SE,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,16/08/1992,21.7,31.2,25.9,81,0,7.6,4,SE,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,17/08/1992,21.4,31.4,26.3,79,0,8,4,S ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,18/08/1992,21.4,32.8,27.4,78,0,8,4,SE,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,19/08/1992,22,33,26.7,78,0,8,4,9999,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,20/08/1992,23,32.8,27.1,82,0,8,2,9999,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,21/08/1992,23,32.4,26.8,86,0,8,2,9999,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,22/08/1992,23.4,31.8,27.3,86,0,7.4,3,S ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,23/08/1992,23.8,32,27.2,88,0,7.8,2,S ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,24/08/1992,24.4,30.2,26.8,95,3.5,2.6,1,9999,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,25/08/1992,22,31.2,26.3,91,2.2,5.4,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,26/08/1992,23,31.4,26.7,83,0,4.6,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,27/08/1992,23.4,32.4,27.6,84,0,7.8,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,28/08/1992,24.4,32.6,28.2,82,0,7.5,1,9999,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,29/08/1992,23.8,31.1,27.3,83,0,5.8,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,30/08/1992,23.8,32,28,81,0,7.8,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,31/08/1992,23.2,32.2,27.5,84,0,8,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,01/09/1992,24,31.2,26.9,86,0,5.4,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,02/09/1992,24.4,30.8,27.2,88,26.4,2.5,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,03/09/1992,23.8,30.8,27,85,54.2,4.9,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,04/09/1992,22.8,30.4,25.7,85,1.2,7,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,05/09/1992,23,31.4,26.8,83,0,5.4,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,06/09/1992,23.4,32.3,27.2,83,0,6,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,07/09/1992,23.4,32,26.7,88,0,6.6,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,08/09/1992,24,31.4,25.9,88,0.5,2.1,2,SE,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,09/09/1992,22,32,26.4,85,0,3.3,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,10/09/1992,22.2,31.8,26.8,87,0.2,5.5,2,SE,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,11/09/1992,24.4,31.4,26.2,93,4.5,3.7,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,12/09/1992,22,31,25.9,86,5.1,6.2,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,13/09/1992,22.2,31,26.3,84,4,7.2,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,14/09/1992,23,30.5,26.4,88,0,4.8,1,9999,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,15/09/1992,22.6,30.6,25.9,90,19.3,5.3,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,16/09/1992,22,31.4,25.8,88,0,3.9,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,17/09/1992,22.8,31.6,26.6,86,0,7.7,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,18/09/1992,22,31.2,26,86,0,8,3,S ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,19/09/1992,22.8,31.2,26.6,85,0,7.8,2,S ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,20/09/1992,23,32,27.2,85,0,6,2,S ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,21/09/1992,24,32,26.2,88,1.3,5.4,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,22/09/1992,22.4,32.3,26.3,88,20.8,5,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,23/09/1992,23.2,30.8,26.4,89,23.6,1.3,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,24/09/1992,23.6,31.2,26.7,89,47.2,5.8,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,25/09/1992,23.2,29,26,90,12.7,2.3,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,26/09/1992,23.4,31.8,25.9,90,93.9,5.5,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,27/09/1992,23.6,30.8,26.3,84,0,8,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,28/09/1992,22,31.4,26.8,81,0,8,2,SE,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,29/09/1992,23.4,30.4,27,85,4.6,3.4,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,30/09/1992,24.2,28.3,26.5,92,4.5,1.4,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,01/10/1992,23.2,30.4,26.2,89,6.4,2.7,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,02/10/1992,22.4,30.8,26.2,86,4.5,6.3,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,03/10/1992,23.2,30.2,25.9,88,0.5,1.9,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,04/10/1992,23.4,31,26.8,85,11.4,7.9,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,05/10/1992,24,31.4,27.3,86,0,7,2,S ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,06/10/1992,23.6,31,25.2,93,17.6,4.4,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,07/10/1992,23.8,30,26.2,89,1,2,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,08/10/1992,23.2,30.8,26.3,89,2.6,4.9,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,09/10/1992,23.8,31.6,27.2,89,11.8,5.8,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,10/10/1992,23,31,26.4,87,86.5,4.8,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,11/10/1992,23,31,26.7,86,2.4,6.6,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,12/10/1992,23.6,30.4,26.7,90,8.6,6.4,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,13/10/1992,23.6,31.4,26.7,90,21,7,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,14/10/1992,23.2,32,27.6,85,0,7.9,2,SE,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,15/10/1992,23.8,31.8,27.3,86,1.3,5.5,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,16/10/1992,23.4,31.5,27,84,2.2,6.5,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,17/10/1992,24,32.2,27.7,84,23.9,7.4,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,18/10/1992,23,31.4,26.8,84,0.2,2.9,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,19/10/1992,23.4,31.8,27.8,82,2,7.8,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,20/10/1992,23.8,31.7,27.6,86,6.8,8,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,21/10/1992,23.6,31.8,27.7,82,0.3,8,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,22/10/1992,23,31.8,27.7,80,42,8,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,23/10/1992,22.4,32,28.1,84,0,8,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,24/10/1992,24,32.1,27.9,84,0,6.4,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,25/10/1992,23.8,31.2,27.2,85,14.8,5.6,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,26/10/1992,23,32,27,85,0,7.1,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,27/10/1992,23.2,29.6,26.5,87,2.2,4.5,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,28/10/1992,23,31.4,26,89,89.2,5.8,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,29/10/1992,22.8,30.4,26.5,85,12.1,6,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,30/10/1992,23.2,30.8,26.8,85,2.7,8,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,31/10/1992,22,31.2,26.7,84,0.5,6.6,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,01/11/1992,23.2,31.8,26.7,86,31.9,7,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,02/11/1992,23.2,29,25.6,89,1.8,0.6,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,03/11/1992,23.6,29.8,25.8,90,25.7,3.4,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,04/11/1992,23.4,30,26.4,88,3.4,5,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,05/11/1992,23.8,31.6,26.9,87,45.9,5.8,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,06/11/1992,24,29,25.9,92,6.2,1.4,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,07/11/1992,23.4,31.2,25.6,92,111.4,4.1,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,08/11/1992,23.2,31.2,26.2,90,21,4.9,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,09/11/1992,23.2,30.6,26.2,89,41.2,5.4,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,10/11/1992,23.2,30.6,26.2,91,0,0.3,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,11/11/1992,23,30.8,26.4,88,1,6.1,2,S ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,12/11/1992,23,29.2,25.5,92,142,3.3,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,13/11/1992,23.4,30.4,26.6,90,5.2,7,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,14/11/1992,24.2,30.8,27.1,86,0,7.2,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,15/11/1992,24.4,29,25.1,91,31.4,0.7,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,16/11/1992,22.6,29.8,26.1,92,36.2,3.4,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,17/11/1992,23.4,30.4,26.3,90,15.8,4.5,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,18/11/1992,23.8,30.6,25.7,92,6.1,4.6,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,19/11/1992,23,30.8,26.4,89,52,6.4,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,20/11/1992,23,29.4,26.2,90,0,5,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,21/11/1992,23.4,30.6,27.2,86,28.2,7.4,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,22/11/1992,23.6,31.2,25.5,85,1.7,7.8,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,23/11/1992,23.8,30.6,26.5,89,1.1,4.1,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,24/11/1992,23.6,30,26.7,88,10.6,3.3,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,25/11/1992,24.2,30,26.7,88,3,3.8,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,26/11/1992,23.8,30.2,27,88,6.6,7.5,2,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,27/11/1992,23.6,28.4,25.6,90,5.8,0.8,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,28/11/1992,23.6,30,25.9,88,0,6.3,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,29/11/1992,23.4,30.6,26.6,88,6.5,6.1,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,30/11/1992,24.2,29.8,26.6,87,4.4,5.5,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,01/12/1992,24.2,28.4,26.7,88,43,1.3,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,02/12/1992,23.2,30,26.3,86,0,3.7,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,03/12/1992,23.6,30.7,26.5,90,16.9,4.2,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,04/12/1992,23.8,29.4,26.2,88,1.6,5.4,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,05/12/1992,24,27.8,25.7,92,59.8,0.6,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,06/12/1992,22.6,26.6,24.8,94,38.7,0,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,07/12/1992,23.2,29.8,25.3,91,9.6,2.4,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,08/12/1992,22.8,30.8,26.7,86,0,7.4,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,09/12/1992,24,31.8,27.4,85,0,5.5,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,10/12/1992,24,31.6,27.4,86,11.2,7,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,11/12/1992,23,31.8,26.9,85,0.5,6.5,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,12/12/1992,23.6,30.6,27,85,15.2,3.4,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,13/12/1992,23.4,30,24.6,94,30.1,3.8,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,14/12/1992,23,30.4,26.3,88,31,6.4,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,15/12/1992,23.4,29.2,25.9,90,0.5,1.9,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,16/12/1992,23.4,29.4,26,88,11.6,2.1,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,17/12/1992,23.6,29.8,26.5,88,16.1,7.6,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,18/12/1992,23,30.2,26.3,89,0.2,3.6,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,19/12/1992,23.4,31.2,27.1,87,0,8,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,20/12/1992,24.2,31.6,27.5,83,134.8,5.1,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,21/12/1992,23,29.8,25,94,8.1,3.9,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,22/12/1992,23.6,31.2,26.8,87,7.5,5,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,23/12/1992,23.8,31,27.1,87,37.2,7.8,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,24/12/1992,23.4,28.4,24.6,94,2.2,2.6,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,25/12/1992,22.6,31.8,26.5,84,0,8,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,26/12/1992,22.8,31.6,26.9,87,0,6.4,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,27/12/1992,23.4,30.6,28.4,88,5.6,1.6,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,28/12/1992,24.2,29,25.1,96,21.3,1.1,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,29/12/1992,22.8,30.4,26.2,87,10,5.2,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,30/12/1992,22.8,30.6,26.7,86,10.2,5.7,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,31/12/1992,23.4,30.6,26.5,86,8888,2.2,1,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,01/01/1993,23.2,32,27,84,0,8,1,N ,3,340
Stasiun Meteorologi Rahadi Oesman,96615,02/01/1993,23.4,30.4,26.2,88,7.7,5.3,9999,N ,3,160
Stasiun Meteorologi Rahadi Oesman,96615,03/01/1993,23,29.6,25.4,93,7.2,1.7,9999,N ,2,90
Stasiun Meteorologi Rahadi Oesman,96615,04/01/1993,22.8,28.8,25.6,90,22.1,2.2,1,N ,3,330
Stasiun Meteorologi Rahadi Oesman,96615,05/01/1993,23,31.4,27.3,85,0,8,1,N ,4,340
Stasiun Meteorologi Rahadi Oesman,96615,06/01/1993,23.8,31.8,27.3,84,12,7.6,9999,N ,3,310
Stasiun Meteorologi Rahadi Oesman,96615,07/01/1993,23,31.6,27.2,84,25.5,7,9999,N ,3,310
Stasiun Meteorologi Rahadi Oesman,96615,08/01/1993,23.8,30.4,26.8,87,7.8,4.1,9999,N ,3,170
Stasiun Meteorologi Rahadi Oesman,96615,09/01/1993,23,31.2,27.3,84,12.4,7.1,1,N ,4,300
Stasiun Meteorologi Rahadi Oesman,96615,10/01/1993,23.6,31.4,27.1,85,0,7.7,9999,N ,3,330
Stasiun Meteorologi Rahadi Oesman,96615,11/01/1993,24,30.6,26.8,88,7.3,5.3,1,N ,4,160
Stasiun Meteorologi Rahadi Oesman,96615,12/01/1993,23.2,30.8,26.6,88,3.4,5.3,1,N ,4,210
Stasiun Meteorologi Rahadi Oesman,96615,13/01/1993,23.4,30.8,26.4,89,33.8,6.2,9999,N ,3,290
Stasiun Meteorologi Rahadi Oesman,96615,14/01/1993,24.4,28,25.3,92,39.5,0,9999,N ,3,240
Stasiun Meteorologi Rahadi Oesman,96615,15/01/1993,24,30.6,27.1,86,2,4.5,9999,N ,3,330
Stasiun Meteorologi Rahadi Oesman,96615,16/01/1993,24.8,29.2,25.5,94,39.6,0.8,9999,N ,3,330
