"station","stationID","date","T_min","T_max","T_avg","humidity","precip","sunshine","flag","wind_speed_ms","psun","sunshine_norm","radiation","dewpoint","ET0","aet","deficit","soil"
"Stasiun Meteorologi Rahadi Oesman","96615",1986-05-12,23.8,32.6,27.8,90,0,7.9,NA,1.0288888,0.9875,7.9,290.088,21.8,5.10509754573988,5.10509754573988,8.88178419700125e-16,115.211600962324
"Stasiun Meteorologi Rahadi Oesman","96615",1986-05-13,24.4,32.6,28.1,91,0,8,NA,1.0288888,1,8,293.76,22.6,5.18048724596606,5.18048724596606,-1.77635683940025e-15,110.031113716358
"Stasiun Meteorologi Rahadi Oesman","96615",1986-05-14,24,32.8,28,88,36.2,7.2,NA,1.0288888,0.9,7.2,264.384,21.6,4.71744372320155,4.71744372320155,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1986-05-15,25,31.6,28.1,92,0,7.1,NA,1.5433332,0.8875,7.1,260.712,23.4,4.52104705357458,4.52104705357458,2.66453525910038e-15,117.478952946425
"Stasiun Meteorologi Rahadi Oesman","96615",1986-05-16,24,31.6,27.4,91,0,7.9,NA,1.0288888,0.9875,7.9,290.088,22.2,4.97251492230861,4.9725149223086,3.5527136788005e-15,112.506438024117
"Stasiun Meteorologi Rahadi Oesman","96615",1986-05-17,24,32.4,26.8,91,4.02222222222222,6.1,NA,1.5433332,0.7625,6.1,223.992,22.2,3.97508360142478,3.97508360142478,0,112.553576644914
"Stasiun Meteorologi Rahadi Oesman","96615",1986-05-18,24,32,27.4,91,0,7.4,NA,2.0577776,0.925,7.4,271.728,22.2,4.60426532646736,4.60426532646736,0,107.949311318447
"Stasiun Meteorologi Rahadi Oesman","96615",1986-05-19,24.6,32.2,27.8,88,0,8,NA,2.572222,1,8,293.76,22.2,5.01562896878336,5.01562896878336,-4.44089209850063e-15,102.933682349664
"Stasiun Meteorologi Rahadi Oesman","96615",1986-05-20,24,32.2,27.4,90,0,5.8,NA,1.5433332,0.725,5.8,212.976,22,3.79234596884882,3.79234596884882,4.44089209850063e-16,99.1413363808147
"Stasiun Meteorologi Rahadi Oesman","96615",1986-05-21,23.6,32.6,27.3,92,0,7.2,NA,1.5433332,0.9,7.2,264.384,22,4.52521657409093,4.52521657409093,-4.44089209850063e-15,94.6161198067238
"Stasiun Meteorologi Rahadi Oesman","96615",1986-05-22,25,33.5,28.5,89,0,7.8,NA,2.0577776,0.975,7.8,286.416,22.8,5.02435291527695,5.02435291527695,4.44089209850063e-15,89.5917668914468
"Stasiun Meteorologi Rahadi Oesman","96615",1986-05-23,25,33,27.6,89,0,7.9,NA,1.5433332,0.9875,7.9,290.088,22.8,5.05322503669878,5.05322503669878,1.77635683940025e-15,84.5385418547481
"Stasiun Meteorologi Rahadi Oesman","96615",1986-05-24,24.4,33,27.3,91,0,7.2,NA,2.0577776,0.9,7.2,264.384,22.6,4.5484698763469,4.50404877871398,0.044421097632922,80.0344930760341
"Stasiun Meteorologi Rahadi Oesman","96615",1986-05-25,23.2,32.7,27.2,89,3.04444444444444,7,NA,1.5433332,0.875,7,257.04,21,4.42118841444322,4.40398238206283,0.0172060323803933,78.6749551384157
"Stasiun Meteorologi Rahadi Oesman","96615",1986-05-26,23.8,32.9,27.9,89,4.8,7.4,NA,2.0577776,0.925,7.4,271.728,21.6,4.65040790849376,4.65040790849376,0,78.8245472299219
"Stasiun Meteorologi Rahadi Oesman","96615",1986-05-27,24.4,30.6,27.2,90,0,2.8,NA,1.0288888,0.35,2.8,102.816,22.4,2.05919354395206,2.03169583502786,0.0274977089241957,76.7928513948941
"Stasiun Meteorologi Rahadi Oesman","96615",1986-05-28,24.2,32.9,27.4,90,4.5,7.1,NA,2.0577776,0.8875,7.1,260.712,22.2,4.47013797983865,4.47013797983865,0,76.8227134150554
"Stasiun Meteorologi Rahadi Oesman","96615",1986-05-29,24.4,33,27.4,90,4.6,6.4,NA,1.5433332,0.8,6.4,235.008,22.4,4.12576942023352,4.12576942023352,0,77.2969439948219
"Stasiun Meteorologi Rahadi Oesman","96615",1986-05-30,23.6,31.2,25.9,90,13.5,6.6,NA,1.0288888,0.825,6.6,242.352,21.6,4.08281166541891,4.08281166541891,0,86.714132329403
"Stasiun Meteorologi Rahadi Oesman","96615",1986-05-31,22.8,30.8,25,92,35.2,3.8,NA,1.0288888,0.475,3.8,139.536,21.2,2.51630699562075,2.51630699562075,0,119.397825333782
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-01,23.8,31.1,26.1,93,22.8,3.4,NA,0.5144444,0.425,3.4,119.34,22.4,2.31352030368489,2.31352030368489,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-02,24,31.2,26.9,90,12.0777777777778,4.5,NA,1.0288888,0.5625,4.5,157.95,22,2.95836388696246,2.95836388696246,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-03,24,31.7,26.7,89,0,3.7,NA,0.5144444,0.4625,3.7,129.87,21.8,2.52360999932008,2.52360999932009,-2.22044604925031e-15,119.47639000068
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-04,23,32.4,27,87,0,8,NA,1.5433332,1,8,280.8,20.4,4.86584209983703,4.86584209983702,3.5527136788005e-15,114.610547900843
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-05,23,31.6,26.6,88,0,5.5,NA,1.0288888,0.6875,5.5,193.05,20.6,3.48896215241109,3.48896215241109,0,111.121585748432
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-06,22.6,32.4,27.2,86,27,6.9,NA,1.0288888,0.8625,6.9,242.19,19.8,4.27488363250636,4.27488363250636,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-07,23.8,31.6,26.9,89,5.6,6.9,NA,1.0288888,0.8625,6.9,242.19,21.6,4.24086835728023,4.24086835728023,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-08,24,31.2,26.4,92,0,4.3,NA,1.5433332,0.5375,4.3,150.93,22.4,2.79554611747287,2.79554611747287,-4.44089209850063e-16,119.204453882527
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-09,24,31.2,26.1,93,16.5,5.2,NA,1.0288888,0.65,5.2,182.52,22.6,3.26606263994748,3.26606263994748,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-10,23.2,32,27,88,31.2,6,NA,1.0288888,0.75,6,210.6,20.8,3.76316077312166,3.76316077312166,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-11,24.2,31.4,27.5,86,6.4,6.6,NA,1.0288888,0.825,6.6,231.66,21.4,4.09395914924182,4.09395914924182,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-12,23.7,30.6,26.4,90,0,3.8,NA,0.5144444,0.475,3.8,133.38,21.7,2.50452852497898,2.50452852497898,-1.77635683940025e-15,119.495471475021
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-13,23.6,31.4,27.1,88,0,7.6,NA,0.5144444,0.95,7.6,266.76,21.2,4.58430047168719,4.58430047168719,7.105427357601e-15,114.911171003334
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-14,24.4,32.3,28.1,84,0,8,NA,1.0288888,1,8,280.8,21.2,4.90821457867743,4.90821457867743,-4.44089209850063e-15,110.002956424656
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-15,24.6,31.6,27.2,88,18,7.4,NA,1.0288888,0.925,7.4,259.74,22.2,4.52174502583878,4.52174502583878,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-16,24,29.6,26,94,2.1,3.4,NA,0.9002777,0.425,3.4,119.34,22.8,2.22470020994654,2.22470020994654,2.22044604925031e-15,121.875299790053
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-17,24.4,29.8,26.1,96,0.4,2.2,NA,1.0288888,0.275,2.2,77.22,23.6,1.56547239448903,1.56547239448903,-6.66133814775094e-16,120.709827395564
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-18,23.8,31.1,26.9,80,0.6,6.9,NA,1.0288888,0.8625,6.9,242.19,19.8,4.23455330639745,4.23455330639745,3.5527136788005e-15,117.075274089167
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-19,24.2,31.4,27.6,90,0,5.4,NA,1.0288888,0.675,5.4,189.54,22.2,3.4062818867691,3.40628188676911,-6.21724893790088e-15,113.668992202398
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-20,24.4,31.6,27.8,90,0,6.6,NA,1.0288888,0.825,6.6,231.66,22.4,4.06360250076344,4.06360250076344,1.77635683940025e-15,109.605389701634
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-21,24.8,30.8,27.2,92,0,3.8,NA,1.37185173333333,0.475,3.8,133.38,23.2,2.52181417382132,2.52181417382131,5.32907051820075e-15,107.083575527813
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-22,24.4,30.3,26.5,92,0,5.5,NA,2.0577776,0.6875,5.5,193.05,22.8,3.33271763139763,3.33271763139763,2.66453525910038e-15,103.750857896415
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-23,23.4,31,26.7,88,0,7.4,NA,2.0577776,0.925,7.4,259.74,21,4.37169824504958,4.37169824504959,-3.5527136788005e-15,99.3791596513659
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-24,23.8,32,27.3,88,0,7.8,NA,1.5433332,0.975,7.8,273.78,21.4,4.69388167752109,4.69388167752109,-1.77635683940025e-15,94.6852779738448
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-25,24.4,32.4,28,89,0,7.6,NA,1.5433332,0.95,7.6,266.76,22.2,4.64335030421106,4.64335030421105,6.21724893790088e-15,90.0419276696338
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-26,24,31.4,27.4,90,0,7.6,NA,1.0288888,0.95,7.6,266.76,22,4.55984107396785,4.55984107396785,4.44089209850063e-15,85.4820865956659
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-27,24.2,31.5,27.4,87,0,7.8,NA,1.0288888,0.975,7.8,273.78,21.6,4.70122321928909,4.70122321928909,-3.5527136788005e-15,80.7808633763768
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-28,24.8,32.4,27.5,82,0,7.9,NA,0.5144444,0.9875,7.9,277.29,21.2,4.8396662585605,4.78160389286195,0.0580623656985431,75.9992594835149
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-29,23,33,27.1,86,0,7.8,NA,1.5433332,0.975,7.8,273.78,20.2,4.77863476780555,4.70414667815346,0.0744880896520836,71.2951128053614
"Stasiun Meteorologi Rahadi Oesman","96615",1986-06-30,23.5,32,27.3,86,0,7.8,NA,1.0288888,0.975,7.8,273.78,20.7,4.71765598576255,4.62251425116781,0.0951417345947378,66.6725985541936
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-01,24,32.5,27.1,90,84.9,7.9,NA,2.0577776,0.9875,7.9,280.2762,22,4.74508287438033,4.74508287438033,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-02,23.2,30.2,26.3,90,0,7.5,NA,2.572222,0.9375,7.5,266.085,21.2,4.27142850419018,4.27142850419017,7.105427357601e-15,117.72857149581
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-03,23,30.6,26.2,88,0,7,NA,2.0577776,0.875,7,248.346,20.6,4.14559892460501,4.14559892460501,3.5527136788005e-15,113.582972571205
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-04,22.8,31.1,25.9,87,0,6.9,NA,2.0577776,0.8625,6.9,244.7982,20.2,4.15724117613239,4.15724117613239,0,109.425731395072
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-05,23,32,26.9,88,0,7.8,NA,1.5433332,0.975,7.8,276.7284,20.6,4.6784593379295,4.6784593379295,4.44089209850063e-15,104.747272057143
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-06,24,32.4,27.6,88,0,7.6,NA,1.0288888,0.95,7.6,269.6328,21.6,4.68489457371147,4.68489457371147,-3.5527136788005e-15,100.062377483431
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-07,24,32.4,27.4,89,0,7.8,NA,1.5433332,0.975,7.8,276.7284,21.8,4.76238785523567,4.76238785523567,-8.88178419700125e-16,95.2999896281958
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-08,24,32.2,27.3,88,0,7.8,NA,1.5433332,0.975,7.8,276.7284,21.6,4.76491924503564,4.76491924503563,7.105427357601e-15,90.5350703831602
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-09,23,32.6,26.6,87,0,8,NA,1.5433332,1,8,283.824,20.4,4.8710884622869,4.87108846228691,-5.32907051820075e-15,85.6639819208733
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-10,23.6,32.4,27.2,85,0,7.4,NA,2.0577776,0.925,7.4,262.5372,20.6,4.62753816191923,4.62753816191923,-3.5527136788005e-15,81.036443758954
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-11,23.8,32.1,27.1,85,17.2,7.8,NA,2.572222,0.975,7.8,276.7284,20.8,4.82457426106108,4.82457426106108,0,93.4118694978929
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-12,23.4,30.2,26.3,88,3,3.8,NA,1.0288888,0.475,3.8,134.8164,21,2.56315188485393,2.56315188485393,0,93.848717613039
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-13,23.2,31.4,26.7,84,0,6.2,NA,1.0288888,0.775,6.2,219.9636,20,3.90368114208735,3.90368114208735,0,89.9450364709517
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-14,23,32,27.1,86,8.5,7.8,NA,1.60763875,0.975,7.8,276.7284,20.2,4.76086070564886,4.76086070564886,0,93.6841757653028
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-15,23,31.8,26.6,86,0,5.1,NA,1.0288888,0.6375,5.1,180.9378,20.2,3.33769202395143,3.33769202395143,-3.5527136788005e-15,90.3464837413514
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-16,23.4,31.6,26.6,91,0,7.8,NA,2.0577776,0.975,7.8,276.7284,21.6,4.63394747801867,4.63394747801867,3.5527136788005e-15,85.7125362633327
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-17,23.4,32.2,26.9,87,0,5.2,NA,1.5433332,0.65,5.2,184.4856,20.8,3.45357745348468,3.45357745348468,-5.32907051820075e-15,82.258958809848
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-18,23.7,31.4,27.2,88,0,8,NA,1.35041655,1,8,283.824,21.3,4.86062505370653,4.80684475533759,0.0537802983689399,77.4521140545104
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-19,24.8,32,27.6,88,0,7.1,NA,1.5433332,0.8875,7.1,251.8938,22.4,4.4963211479133,4.4315931302405,0.0647280176727989,73.0205209242699
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-20,24.2,31.6,27.4,89,0,8,NA,1.5433332,1,8,283.824,22,4.89997110764236,4.81006087094036,0.0899102367019973,68.2104600533296
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-21,23,31.8,26.9,86,0,8,NA,1.5433332,1,8,283.824,20.2,4.90314259444414,4.78606588159227,0.11707671285187,63.4243941717373
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-22,22.5,31.4,26.6,88,0,7.7,NA,1.0288888,0.9625,7.7,273.1806,20.1,4.69138546318966,4.54580372421,0.145581738979669,58.8785904475273
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-23,23.2,30.8,26.7,88,0,6.6,NA,0.5144444,0.825,6.6,234.1548,20.8,4.11325521052554,3.94954041154783,0.163714798977708,54.9290500359795
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-24,22.9,32,26.8,84,0,8,NA,1.0288888,1,8,283.824,19.7,4.96246445180082,4.71726618069619,0.245198271104634,50.2117838552833
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-25,22.4,32.2,26.7,83,3.3,8,NA,1.0288888,1,8,283.824,19,4.96906623166229,4.86229178288559,0.106774448776694,48.6494920723977
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-26,23,28.8,24.3,87,33.2,1.4,NA,1.0288888,0.175,1.4,49.6692,20.4,1.36568799827934,1.36568799827934,0,80.4838040741184
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-27,22.2,30,25.9,91,0,4.6,NA,2.572222,0.575,4.6,163.1988,20.4,2.94317839036616,2.9072895197469,0.0358888706192668,77.5765145543715
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-28,22,29.6,25.2,92,4.5,3,NA,1.14320977777778,0.375,3,106.434,20.4,2.09653917554876,2.09653917554876,0,79.9799753788227
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-29,23.2,30.6,26.5,86,0,6,NA,0.5144444,0.75,6,212.868,20.4,3.82133934546008,3.77343889946336,0.0479004459967229,76.2065364793593
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-30,23.2,30.6,25.5,93,11.4,6,NA,1.0288888,0.75,6,212.868,21.8,3.7781940051829,3.7781940051829,0,83.8283424741765
"Stasiun Meteorologi Rahadi Oesman","96615",1986-07-31,22.8,31,26,90,0,7.4,NA,1.0288888,0.925,7.4,262.5372,20.8,4.58980240316419,4.54320024076522,0.0466021623989743,79.2851422334112
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-01,22.4,30.7,26.2,90,0,7,NA,1.0288888,0.875,7,261.198,20.4,4.34031781546617,4.28380223405077,0.0565155814154066,75.0013399993605
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-02,21.8,30.3,25.9,88,4.2,6.7,NA,1.0288888,0.8375,6.7,250.0038,19.4,4.15025708448108,4.15025708448108,0,75.0510829148794
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-03,21.8,31.4,26,86,0,7.5,NA,1.0288888,0.9375,7.5,279.855,19,4.68581662645491,4.60888314970776,0.076933476747147,70.4421997651716
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-04,22.6,30.6,26.3,85,0,5.8,NA,1.5433332,0.725,5.8,216.4212,19.6,3.80547110211192,3.72505648703095,0.0804146150809664,66.7171432781407
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-05,23,30.7,26.3,76,0,6.7,NA,1.0288888,0.8375,6.7,250.0038,18.2,4.3573854954103,4.24447555944435,0.112909935965956,62.4726677186963
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-06,22.2,31.7,26.3,85,0,5.5,NA,1.0288888,0.6875,5.5,205.227,19.2,3.68277424131549,3.56237815532684,0.120396085988651,58.9102895633695
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-07,23.4,31.2,27.1,84,0,8,NA,2.0577776,1,8,298.512,20.2,5.08725341661538,4.88512290802912,0.202130508586261,54.0251666553404
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-08,23,31.6,26.9,82,0,8,NA,1.5433332,1,8,298.512,19.4,5.1370545133097,4.87035146701245,0.266703046297247,49.1548151883279
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-09,23.4,32.2,27.3,83,0,8,NA,1.5433332,1,8,298.512,20,5.21294576749535,4.85959091648384,0.353354851011509,44.2952242718441
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-10,23.6,32.6,27.9,78,0,6.2,NA,1.0288888,0.775,6.2,231.3468,19.2,4.28293976116256,3.90412404636393,0.378815714798636,40.3911002254801
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-11,23.2,32.5,27.1,82,0,8,NA,2.0577776,1,8,298.512,19.6,5.29394315157008,4.71411001312504,0.579833138445044,35.6769902123551
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-12,22.7,31.8,26.6,89,0,7.9,NA,1.5433332,0.9875,7.9,294.7806,20.5,5.0302519444438,4.31705049457122,0.713201449872589,31.3599397177839
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-13,23,32.4,27.2,87,0,8,NA,1.5433332,1,8,298.512,20.4,5.20080184556519,4.26679583840217,0.934006007163016,27.0931438793817
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-14,23.2,32,27.1,85,3.3,8,NA,1.5433332,1,8,298.512,20.2,5.2149137605907,4.78051313788836,0.43440062270234,25.6126307414934
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-15,23.4,30.2,26.3,88,0.366666666666667,7.2,NA,2.0577776,0.9,7.2,268.6608,21,4.57372988278758,3.53876413937866,1.03496574340892,22.4405332687814
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-16,23,31.5,26,86,0,7.1,NA,2.0577776,0.8875,7.1,264.9294,20.2,4.6710442066148,3.30397186042635,1.36707234618844,19.136561408355
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-17,23.2,30.6,26.6,80,0,6.2,NA,2.572222,0.775,6.2,231.3468,19.2,4.38104404018017,2.84458277010066,1.5364612700795,16.2919786382543
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-18,22,30.4,25.8,87,0,5,NA,2.0577776,0.625,5,186.57,19.4,3.44026215916914,2.03039557790844,1.4098665812607,14.2615830603459
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-19,22,31.6,27.9,86,0,6.2,NA,2.0577776,0.775,6.2,231.3468,19.2,4.18418383330154,2.26781619083046,1.91636764247108,11.9937668695155
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-20,23,31.6,26.3,87,0,7.9,NA,2.572222,0.9875,7.9,294.7806,20.4,5.10095614851192,2.45582641850194,2.64512973000998,9.53794045101351
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-21,22.2,31.6,26.3,87,0,8,NA,2.0577776,1,8,298.512,19.6,5.1459183111944,2.09341347943576,3.05250483175864,7.44452697157775
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-22,23,31.8,26.7,88,0,8,NA,2.0577776,1,8,298.512,20.6,5.19813836620936,1.74016670205827,3.45797166415109,5.70436026951947
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-23,23.6,32.6,27.3,84,0,8,NA,2.572222,1,8,298.512,20.4,5.42232348226754,1.45462060429827,3.96770287796927,4.2497396652212
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-24,23.2,32.4,27.1,84,0,8,NA,2.572222,1,8,298.512,20,5.38892935190562,1.11874899054345,4.27018036136216,3.13099067467775
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-25,23.2,33,27,81,0,7.4,NA,2.572222,0.925,7.4,276.1236,19.4,5.23984307328145,0.825509049576634,4.41433402370481,2.30548162510111
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-26,22.4,32.8,26.7,82,0,8,NA,3.0866664,1,8,298.512,18.8,5.48844884573518,0.650885726527118,4.83756311920806,1.65459589857399
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-27,23.6,32.4,27.4,80,0,7.8,NA,2.572222,0.975,7.8,291.0492,19.6,5.47097156762547,0.473858738070031,4.99711282955544,1.18073716050396
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-28,23.6,32.6,27.5,86,0,7.9,NA,3.0866664,0.9875,7.9,294.7806,20.8,5.33975445819672,0.33429368213163,5.00546077606509,0.846443478372332
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-29,22.8,31.6,26.5,85,0.588888888888889,7.5,NA,2.572222,0.9375,7.5,279.855,19.8,5.03920564553425,0.790437786242417,4.24876785929183,0.644894581018804
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-30,23.6,31.4,26.9,87,0,3.2,NA,1.0288888,0.4,3.2,119.4048,21,2.52931070623755,0.0877531065438866,2.44155759969367,0.557141474474917
"Stasiun Meteorologi Rahadi Oesman","96615",1986-08-31,23,32.6,27.3,85,5.3,5.8,NA,2.0577776,0.725,5.8,216.4212,20,4.20956024681619,4.20956024681619,0,1.64758122765873
"Stasiun Meteorologi Rahadi Oesman","96615",1986-09-01,21.4,32.5,26.3,84,0,8,NA,2.0577776,1,8,317.1168,18.2,5.38282516762316,0.464335349543394,4.91848981807977,1.18324587811533
"Stasiun Meteorologi Rahadi Oesman","96615",1986-09-02,22.7,31.8,26.6,86,0,7.9,NA,2.0577776,0.9875,7.9,313.15284,19.9,5.29079025089809,0.331909504417862,4.95888074648023,0.851336373697471
"Stasiun Meteorologi Rahadi Oesman","96615",1986-09-03,23.2,32.8,27.1,84,0,6.2,NA,2.572222,0.775,6.2,245.76552,20,4.53985611203075,0.206765032000606,4.33309108003015,0.644571341696865
"Stasiun Meteorologi Rahadi Oesman","96615",1986-09-04,23.2,31.4,26.5,84,0,7.9,NA,3.0866664,0.9875,7.9,313.15284,20,5.34293292345171,0.185278968792148,5.15765395465956,0.459292372904717
"Stasiun Meteorologi Rahadi Oesman","96615",1986-09-05,23.4,32.4,27.1,81,0,8,NA,2.0577776,1,8,317.1168,19.6,5.59512218484507,0.13895239452383,5.45616979032124,0.320339978380887
"Stasiun Meteorologi Rahadi Oesman","96615",1986-09-06,23.6,32.4,27,88,0,7.4,NA,2.0577776,0.925,7.4,293.33304,21.2,5.10039411650505,0.0886805402529745,5.01171357625207,0.231659438127912
"Stasiun Meteorologi Rahadi Oesman","96615",1986-09-07,23.2,29.2,25.1,90,0,1.1,NA,1.5433332,0.1375,1.1,43.60356,21.2,1.27446934333617,0.0160636625958528,1.25840568074032,0.215595775532059
"Stasiun Meteorologi Rahadi Oesman","96615",1986-09-08,23,30.6,26.6,87,38.5,5.4,NA,1.5433332,0.675,5.4,214.05384,20.4,3.83366230898716,3.83366230898716,0,34.8819334665449
"Stasiun Meteorologi Rahadi Oesman","96615",1986-09-09,23.4,29.2,25.3,92,11.3,2.2,NA,1.42901222222222,0.275,2.2,87.20712,21.8,1.83488640478269,1.83488640478269,0,44.3470470617622
"Stasiun Meteorologi Rahadi Oesman","96615",1986-09-10,21,30.6,25.5,86,0.8,7.8,NA,1.0288888,0.975,7.8,309.18888,18.2,5.15246925287043,4.76859461686579,0.383874636004641,40.3784524448964
"Stasiun Meteorologi Rahadi Oesman","96615",1986-09-11,22.6,28.6,25.8,92,2.9,0.3,NA,1.0288888,0.0375,0.3,11.89188,21,0.705337035162455,0.705337035162455,0,42.573115409734
