"station","stationID","date","T_min","T_max","T_avg","humidity","precip","sunshine","flag","wind_speed_ms","psun","sunshine_norm","radiation","dewpoint","ET0","aet50","deficit50","soil50","aet80","deficit80","aet100","deficit100","soil100","aet122","deficit122","soil122"
"Stasiun Meteorologi Rahadi Oesman","96615",2003-12-26,25,30.8,27.4,83,0,7.1,NA,1.5433332,0.8875,7.1,280.6488,21.6,4.93730274156622,4.93730274156622,-1.77635683940025e-15,33.3806397820713,4.93730274156622,-1.77635683940025e-15,4.93730274156621,5.32907051820075e-15,83.3806397820713,4.93730274156621,5.32907051820075e-15,105.380639782071
"Stasiun Meteorologi Rahadi Oesman","96615",2003-12-27,25.4,31,27.8,79,0,6.6,NA,1.5433332,0.825,6.6,260.8848,21.2,4.76198315909201,4.70690429693527,0.0550788621567424,28.673735485136,4.76198315909201,-1.77635683940025e-15,4.76198315909201,-1.77635683940025e-15,78.6186566229793,4.76198315909201,-1.77635683940025e-15,100.618656622979
"Stasiun Meteorologi Rahadi Oesman","96615",2003-12-28,25.6,31.4,28,86,2,6.2,NA,1.5433332,0.775,6.2,245.0736,22.8,4.44080763311297,4.38786159744566,0.0529460356673068,26.2858738876904,4.44080763311297,2.66453525910038e-15,4.44080763311297,2.66453525910038e-15,76.1778489898663,4.44080763311297,2.66453525910038e-15,98.1778489898663
"Stasiun Meteorologi Rahadi Oesman","96615",2003-12-29,24.4,31.2,27.6,84,1,6,NA,1.0288888,0.75,6,237.168,21.2,4.26086302958126,4.16354790489774,0.0973151246835178,23.1223259827926,4.26086302958126,-8.88178419700125e-16,4.26086302958126,-8.88178419700125e-16,72.9169859602851,4.26086302958126,-8.88178419700125e-16,94.9169859602851
"Stasiun Meteorologi Rahadi Oesman","96615",2003-12-30,24.6,28.2,26.1,90,30.2,0.4,NA,1.5433332,0.05,0.4,15.8112,22.6,0.879537822927459,0.879537822927459,0,50,0.879537822927459,0,0.879537822927459,0,100,0.879537822927459,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2003-12-31,24,31.4,27.8,84,0,4.6,NA,1.0288888,0.575,4.6,181.8288,20.8,3.43327004318789,3.43327004318789,1.33226762955019e-15,46.5667299568121,3.43327004318789,1.33226762955019e-15,3.43327004318789,1.33226762955019e-15,96.5667299568121,3.43327004318789,1.33226762955019e-15,118.566729956812
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-01,25.6,31.4,28.3,84,0,8,NA,1.5433332,1,8,321.9336,22.4,5.54298306023821,5.54298306023821,-2.66453525910038e-15,41.0237468965739,5.54298306023821,-2.66453525910038e-15,5.54298306023821,-2.66453525910038e-15,91.0237468965739,5.54298306023821,-2.66453525910038e-15,113.023746896574
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-02,25.2,31,28.1,82,3.8,7.2,NA,2.572222,0.9,7.2,289.74024,21.6,5.11425078290298,5.11425078290299,-3.5527136788005e-15,39.7094961136709,5.11425078290299,-3.5527136788005e-15,5.11425078290299,-3.5527136788005e-15,89.7094961136709,5.11425078290299,-3.5527136788005e-15,111.709496113671
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-03,25.4,31,28.1,84,0,6,NA,1.5433332,0.75,6,241.4502,22.2,4.33903536608878,4.33903536608878,2.66453525910038e-15,35.3704607475821,4.33903536608878,2.66453525910038e-15,4.33903536608878,2.66453525910038e-15,85.3704607475821,4.33903536608878,2.66453525910038e-15,107.370460747582
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-04,26.4,32,28.4,81,1.2,8,NA,1.5433332,1,8,321.9336,22.6,5.70187366472744,5.70187366472744,-8.88178419700125e-16,30.8685870828547,5.70187366472743,2.66453525910038e-15,5.70187366472744,-4.44089209850063e-15,80.8685870828547,5.70187366472744,-4.44089209850063e-15,102.868587082855
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-05,25.4,31,27.5,86,0,6.1,NA,1.5433332,0.7625,6.1,245.47437,22.6,4.3629468189635,4.29235884781277,0.0705879711507258,26.5762282350419,4.3629468189635,-3.5527136788005e-15,4.36294681896349,3.5527136788005e-15,76.5056402638912,4.36294681896349,3.5527136788005e-15,98.5056402638912
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-06,24.6,31.2,27.4,84,0,6.4,NA,1.0288888,0.8,6.4,257.54688,21.4,4.52757386801027,4.39759688086434,0.129976987145932,22.1786313541776,4.52757386801027,-1.77635683940025e-15,4.52757386801026,5.32907051820075e-15,71.9780663958809,4.52757386801026,5.32907051820075e-15,93.9780663958809
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-07,24.4,31,27.8,84,0,7.6,NA,1.0288888,0.95,7.6,305.83692,21.2,5.21828218572773,4.94870401824688,0.269578167480851,17.2299273359307,5.15026536763653,0.0680168180912046,5.21828218572773,2.66453525910038e-15,66.7597842101532,5.21828218572773,2.66453525910038e-15,88.7597842101532
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-08,25.4,31.8,27.9,82,0,8,NA,0.5144444,1,8,321.9336,21.8,5.57779790768091,5.01964606481013,0.558151842870775,12.2102812711206,5.4660296107043,0.111768296976611,5.51327658508551,0.0645213225954011,61.2465076250677,5.5777979076809,4.44089209850063e-15,83.1819863024723
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-09,24.6,31.8,28,83,0,7.2,NA,0.5144444,0.9,7.2,289.74024,21.2,5.045746063701,4.05841320460656,0.987332859094433,8.15186806651401,4.8861584792557,0.159587584445298,4.96139106283671,0.084355000864285,56.285116562231,4.99266893342791,0.0530771302730884,78.1893173690444
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-10,24.2,31.6,27,87,30.8,6.5,NA,0.5144444,0.8125,6.5,261.57105,21.6,4.5921126545607,4.5921126545607,0,34.3597554119533,4.5921126545607,0,4.5921126545607,0,82.4930039076703,4.5921126545607,0,104.397204714484
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-11,23.6,31.6,27,85,0,7,NA,0.685925866666667,0.875,7,281.6919,20.6,4.87512348607192,4.82564997529342,0.0494735107784967,29.5341054366599,4.87512348607192,-8.88178419700125e-16,4.87512348607191,6.21724893790088e-15,77.6178804215984,4.87512348607191,6.21724893790088e-15,99.5220812284118
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-12,24,31.4,28.1,83,34.2,7.7,NA,0.5144444,0.9625,7.7,309.86109,20.6,5.30411359551414,5.30411359551414,0,50,5.30411359551414,0,5.30411359551414,0,100,5.30411359551414,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-13,24,31.8,27.4,86,21.6,6.5,NA,1.0288888,0.8125,6.5,261.57105,21.2,4.61117222293011,4.61117222293011,0,50,4.61117222293011,0,4.61117222293011,0,100,4.61117222293011,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-14,24,31.2,26.9,87,8.4,2.8,NA,0.5144444,0.35,2.8,112.67676,21.4,2.26015999716919,2.26015999716919,0,50,2.26015999716919,0,2.26015999716919,0,100,2.26015999716919,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-15,24.6,30,27.1,87,0,1.3,NA,0.5144444,0.1625,1.3,52.31421,22,1.32028482376063,1.32028482376063,2.22044604925031e-16,48.6797151762394,1.32028482376063,2.22044604925031e-16,1.32028482376063,2.22044604925031e-16,98.6797151762394,1.32028482376063,2.22044604925031e-16,120.679715176239
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-16,25.2,31.8,28,84,17.2,7.6,NA,1.0288888,0.95,7.6,305.83692,22,5.37428133739692,5.37428133739692,0,50,5.37428133739692,0,5.37428133739692,0,100,5.37428133739692,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-17,25.2,30.8,26.7,88,0,3,NA,1.0288888,0.375,3,120.7251,22.8,2.44651964088616,2.44651964088616,1.33226762955019e-15,47.5534803591138,2.44651964088617,-5.77315972805081e-15,2.44651964088617,-5.77315972805081e-15,97.5534803591138,2.44651964088617,-5.77315972805081e-15,119.553480359114
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-18,24.2,31.8,27.4,86,11.4,4.8,NA,0.5144444,0.6,4.8,193.16016,21.4,3.5615524870075,3.5615524870075,0,50,3.5615524870075,0,3.5615524870075,0,100,3.5615524870075,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-19,24.4,29.8,26.5,88,32.6,2.7,NA,1.0288888,0.3375,2.7,108.65259,22,2.22831593946193,2.22831593946193,0,50,2.22831593946193,0,2.22831593946193,0,100,2.22831593946193,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-20,23.6,29.8,26,88,3.8,0.3,NA,0.83597215,0.0375,0.3,12.07251,21.2,0.760825998650812,0.760825998650812,0,50,0.760825998650812,0,0.760825998650812,0,100,0.760825998650812,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-21,23.6,31.4,27.8,82,0.5,7.5,NA,0.5144444,0.9375,7.5,301.81275,20,5.20227635121461,5.20227635121461,-1.77635683940025e-15,45.2977236487854,5.20227635121461,5.32907051820075e-15,5.20227635121461,5.32907051820075e-15,95.2977236487854,5.20227635121461,5.32907051820075e-15,117.297723648785
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-22,24,31.4,27.3,84,0,4.3,NA,0.5144444,0.5375,4.3,173.03931,20.8,3.24350940484502,3.24350940484502,-2.22044604925031e-15,42.0542142439404,3.24350940484501,4.88498130835069e-15,3.24350940484501,4.88498130835069e-15,92.0542142439404,3.24350940484501,4.88498130835069e-15,114.05421424394
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-23,24.2,29.8,26.4,90,13,2.6,NA,0.881904685714286,0.325,2.6,104.62842,22.2,2.12334816925263,2.12334816925263,0,50,2.12334816925263,0,2.12334816925263,0,100,2.12334816925263,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-24,25,30.8,27.1,88,102.7,5.5,NA,1.0288888,0.6875,5.5,221.32935,22.6,4.00245387528198,4.00245387528198,0,50,4.00245387528198,0,4.00245387528198,0,100,4.00245387528198,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-25,23.8,30.6,26.7,89,0,6.4,NA,1.0288888,0.8,6.4,257.54688,21.6,4.4817462833753,4.4817462833753,1.77635683940025e-15,45.5182537166247,4.4817462833753,1.77635683940025e-15,4.4817462833753,1.77635683940025e-15,95.5182537166247,4.4817462833753,1.77635683940025e-15,117.518253716625
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-26,24.6,31.4,27.8,82,102.5,7.4,NA,1.5433332,0.925,7.4,297.78858,21,5.27482939785718,5.27482939785718,0,50,5.27482939785718,0,5.27482939785718,0,100,5.27482939785718,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-27,23.6,30.6,26.3,88,2.9,7.8,NA,0.5144444,0.975,7.8,313.88526,21.2,5.38918885914816,5.38918885914816,-1.77635683940025e-15,47.5108111408518,5.38918885914816,5.32907051820075e-15,5.38918885914816,5.32907051820075e-15,97.5108111408518,5.38918885914816,5.32907051820075e-15,119.510811140852
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-28,23.6,31,26.2,91,6.6,3.6,NA,0.857407333333333,0.45,3.6,144.87012,21.8,2.75913341504915,2.75913341504915,0,50,2.75913341504915,0,2.75913341504915,0,100,2.75913341504915,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-29,24.2,31.6,27.2,87,25.3,7.7,NA,1.0288888,0.9625,7.7,309.86109,21.6,5.41830490399166,5.41830490399166,0,50,5.41830490399166,0,5.41830490399166,0,100,5.41830490399166,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-30,23.4,28.6,25.3,90,0.9,0,NA,0.5144444,0,0,0,21.4,0.492765879469979,0.492765879469979,0,50,0.492765879469979,0,0.492765879469979,0,100,0.492765879469979,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2004-01-31,24,31.6,27.4,85,0,6,NA,1.0288888,0.75,6,241.4502,21,4.38117914101156,4.38117914101156,0,45.6188208589884,4.38117914101156,0,4.38117914101156,0,95.6188208589884,4.38117914101156,0,117.618820858988
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-01,24.4,31.8,27.1,88,109.9,3.9,NA,0.5144444,0.4875,3.9,160.328025,22,3.02683835855339,3.02683835855339,0,50,3.02683835855339,0,3.02683835855339,0,100,3.02683835855339,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-02,23.2,30.4,26.8,87,133.1,0.4,NA,0.5144444,0.05,0.4,16.4439,20.6,0.774541378391692,0.774541378391692,0,50,0.774541378391692,0,0.774541378391692,0,100,0.774541378391692,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-03,23,27.2,24.9,94,1.4,0,NA,0.5144444,0,0,0,21.8,0.445178943208798,0.445178943208798,0,50,0.445178943208798,0,0.445178943208798,0,100,0.445178943208798,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-04,23.4,31.2,26.9,87,0,6.5,NA,0.5144444,0.8125,6.5,267.213375,20.8,4.64585615923625,4.64585615923625,0,45.3541438407637,4.64585615923625,7.105427357601e-15,4.64585615923625,7.105427357601e-15,95.3541438407638,4.64585615923625,7.105427357601e-15,117.354143840764
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-05,24.2,32,27.8,86,0,7.3,NA,0.5144444,0.9125,7.3,300.101175,21.4,5.26229446336756,5.26229446336757,-2.66453525910038e-15,40.0918493773962,5.26229446336757,-2.66453525910038e-15,5.26229446336757,-2.66453525910038e-15,90.0918493773962,5.26229446336757,-2.66453525910038e-15,112.091849377396
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-06,24.2,32,27.8,84,26.3,8,NA,0.5144444,1,8,328.878,21,5.70866251971781,5.70866251971781,0,50,5.70866251971781,0,5.70866251971781,0,100,5.70866251971781,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-07,23,29,25.6,86,0,0,NA,1.0288888,0,0,0,20.2,0.682806822616478,0.682806822616477,8.88178419700125e-16,49.3171931773835,0.682806822616485,-6.21724893790088e-15,0.682806822616485,-6.21724893790088e-15,99.3171931773835,0.682806822616485,-6.21724893790088e-15,121.317193177384
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-08,23.4,30.2,26.6,85,0,3.8,NA,1.0288888,0.475,3.8,156.21705,20.4,2.9772380136391,2.9772380136391,4.44089209850063e-16,46.3399551637444,2.9772380136391,4.44089209850063e-16,2.9772380136391,4.44089209850063e-16,96.3399551637444,2.9772380136391,4.44089209850063e-16,118.339955163744
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-09,24.2,31,27.5,82,0,7.6,NA,1.5433332,0.95,7.6,312.4341,20.6,5.4073948229326,5.4073948229326,8.88178419700125e-16,40.9325603408118,5.4073948229326,8.88178419700125e-16,5.4073948229326,8.88178419700125e-16,90.9325603408118,5.4073948229326,8.88178419700125e-16,112.932560340812
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-10,24.8,30.6,28,83,0,7.2,NA,1.5433332,0.9,7.2,295.9902,21.4,5.1612332963853,5.1612332963853,-1.77635683940025e-15,35.7713270444265,5.16123329638529,5.32907051820075e-15,5.16123329638529,5.32907051820075e-15,85.7713270444265,5.16123329638529,5.32907051820075e-15,107.771327044427
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-11,24.6,31.4,27.8,81,0,8,NA,1.5433332,1,8,328.878,20.8,5.72919312853542,5.72919312853542,8.88178419700125e-16,30.0421339158911,5.72919312853542,8.88178419700125e-16,5.72919312853543,-6.21724893790088e-15,80.0421339158911,5.72919312853543,-6.21724893790088e-15,102.042133915891
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-12,24,31.6,27.5,84,0.4,7.9,NA,1.5433332,0.9875,7.9,324.767025,20.8,5.61308759969701,5.51889906163554,0.0941885380614647,24.9232348542556,5.61308759969701,1.77635683940025e-15,5.61308759969701,1.77635683940025e-15,74.8290463161941,5.61308759969701,1.77635683940025e-15,96.8290463161941
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-13,25.6,30.8,27.9,77,1.4,7.2,NA,1.5433332,0.9,7.2,295.9902,21,5.33439603055997,5.19353574930319,0.140860281256785,21.1296991049524,5.29397754291964,0.0404184876403342,5.33439603055997,3.5527136788005e-15,70.8946502856341,5.33439603055997,3.5527136788005e-15,92.8946502856341
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-14,25.4,31.8,28.1,80,0,8,NA,1.5433332,1,8,328.878,21.4,5.84543951960899,5.49803520741807,0.347404312190924,15.6316638975343,5.76231507443645,0.0831244451725395,5.84543951960899,2.66453525910038e-15,65.0492107660251,5.84543951960899,2.66453525910038e-15,87.0492107660251
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-15,25,31.4,28.2,80,0,8,NA,2.0577776,1,8,328.878,21,5.81732184740454,5.09663481087883,0.720687036525709,10.5350290866555,5.68347846380493,0.133843383599606,5.74188408389234,0.075437763512193,59.3073266821328,5.81732184740454,-5.32907051820075e-15,81.2318889186206
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-16,25.6,31.2,27.8,80,0,8,NA,1.5433332,1,8,328.878,21.6,5.8111355311483,4.38880590368291,1.42232962746538,6.14622318297257,5.59623467385996,0.214900857288335,5.70054860732616,0.11058692382214,53.6067780748066,5.74311888720239,0.06801664394591,75.4887700314182
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-17,26,31.8,28.5,82,0,6.8,NA,1.5433332,0.85,6.8,279.5463,22.4,5.12841856695545,2.87226382435111,2.25615474260434,3.27395935862146,4.82579679988876,0.30262176706669,4.9855936042209,0.142824962734552,48.6211844705857,5.04621217338781,0.082206393567632,70.4425578580304
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-18,25.6,30.4,28,80,0,3.9,NA,1.0288888,0.4875,3.9,160.328025,21.6,3.20919997737699,1.13697953978803,2.07222043758897,2.13697981883344,2.9258558652871,0.283344112089886,3.08450359593032,0.124696381446669,45.5366808746554,3.14138668590823,0.0678132914687599,67.3011711721222
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-19,25,30.8,27.4,86,0,3.5,NA,1.0288888,0.4375,3.5,143.884125,22.2,2.86119019734919,0.710611027071693,2.1505791702775,1.42636879176175,2.53866312407487,0.322527073274324,2.72457848468085,0.136611712668339,42.8121023899746,2.78938348029108,0.0718067170581147,64.5117876918311
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-20,25,31.2,27.8,84,22,4.3,NA,1.0288888,0.5375,4.3,176.771925,21.8,3.41413676494142,3.41413676494142,0,20.0122320268203,3.41413676494142,0,3.41413676494142,0,61.3979656250332,3.41413676494142,0,83.0976509268897
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-21,25,30,26.2,93,7.3,2.5,NA,1.0288888,0.3125,2.5,102.774375,23.6,2.07543543843846,2.07543543843846,0,25.2367965883819,2.07543543843846,0,2.07543543843846,0,66.6225301865947,2.07543543843846,0,88.3222154884512
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-22,24.8,31,26.9,91,0,3.1,NA,0.943148066666667,0.3875,3.1,127.440225,23,2.51941293717144,2.43291287196943,0.08650006520201,22.8038837164124,2.47133694388468,0.048075993286762,2.4900011306686,0.0294118065028393,64.1325290559261,2.51941293717144,3.5527136788005e-15,85.8028025512798
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-23,25,31.8,28.1,83,0,5.2,NA,0.5144444,0.65,5.2,213.7707,21.6,3.97183834066758,3.78309549944866,0.188742841218918,19.0207882169638,3.8786760791876,0.0931622614799785,3.91707990769842,0.0547584329691624,60.2154491482277,3.97183834066757,3.5527136788005e-15,81.8309642106122
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-24,24.4,29.8,26.6,89,0,1.3,NA,0.92599992,0.1625,1.3,53.442675,22.2,1.38422545389659,1.27518502537395,0.109040428522642,17.7456031915898,1.33933954685719,0.0448859070393994,1.35943387536846,0.0247915785281294,58.8560152728592,1.36854656172993,0.0156788921666604,80.4624176488823
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-25,24.8,31,27.1,89,0,8,NA,0.82311104,1,8,328.878,22.6,5.7275344134734,5.19255523019636,0.534979183277046,12.5530479613935,5.51983267044631,0.207701743027092,5.61520243252848,0.112331980944927,53.2408128403307,5.65761150745793,0.0699229060154751,74.8048061414243
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-26,23.6,31.8,29.9,87,0,6.9,NA,1.0288888,0.8625,6.9,283.657275,21,5.01422145286945,4.07697503185364,0.937246421015803,8.47607292953982,4.72592128908525,0.288300163784196,4.87112095769208,0.143100495177367,48.3696918826387,4.93077845559745,0.0834429972719972,69.8740276858269
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-27,24.4,31.8,27.9,83,0,6.8,NA,1.0288888,0.85,6.8,279.5463,21,5.0222634790973,3.40379975484009,1.61846372425721,5.07227317469974,4.59379414959522,0.428469329502078,4.82381280311085,0.198450675986449,43.5458790795278,4.91278296077643,0.109480518320871,64.9612447250505
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-28,24.4,32.6,27.9,82,0,8,NA,1.0288888,1,8,328.878,20.8,5.85883912416168,2.88368517241367,2.97515395174801,2.18858800228607,5.12530675342324,0.733532370738438,5.53931204061633,0.319527083545346,38.0065670389115,5.69170236775132,0.167136756410358,59.2695423572991
"Stasiun Meteorologi Rahadi Oesman","96615",2004-02-29,24.4,32.2,27.5,82,0,8,NA,0.881904685714286,1,8,328.878,20.8,5.81827229274214,1.47508705941928,4.34318523332287,0.713500942866792,4.70073050373155,1.1175417890106,5.35887290315419,0.459399389587959,32.6476941357573,5.59159932959309,0.22667296314905,53.677943027706
"Stasiun Meteorologi Rahadi Oesman","96615",2004-03-01,25.4,32,28.5,84,0,7.9,NA,0.5144444,0.9875,7.9,323.046405,22.2,5.80004509938802,0.527348252510104,5.27269684687792,0.186152690356689,4.1504913911359,1.64955370825212,5.14496664641619,0.655078452971832,27.5027274893411,5.49314152757344,0.306903571814576,48.1848015001326
"Stasiun Meteorologi Rahadi Oesman","96615",2004-03-02,24,31.6,27.3,85,20,4.8,NA,0.83597215,0.6,4.8,196.28136,21,3.6968617181324,3.6968617181324,0,16.4892909722243,3.6968617181324,0,3.6968617181324,0,43.8058657712087,3.6968617181324,0,64.4879397820002
"Stasiun Meteorologi Rahadi Oesman","96615",2004-03-03,24,31.8,27.4,86,36.6,5.2,NA,0.5144444,0.65,5.2,212.63814,21.2,3.939363478055,3.939363478055,0,49.1499274941693,3.939363478055,0,3.939363478055,0,76.4665022931537,3.939363478055,0,97.1485763039452
"Stasiun Meteorologi Rahadi Oesman","96615",2004-03-04,24.2,30.2,26.6,88,0.1,2.8,NA,1.0288888,0.35,2.8,114.49746,21.8,2.36003162578197,2.36003162578197,-8.88178419700125e-16,46.8898958683873,2.36003162578197,-8.88178419700125e-16,2.36003162578196,6.21724893790088e-15,74.2064706673717,2.36003162578196,6.21724893790088e-15,94.8885446781633
"Stasiun Meteorologi Rahadi Oesman","96615",2004-03-05,24,32,27.3,83,1.4,8,NA,1.0288888,1,8,327.1356,20.6,5.77627024074249,5.77627024074249,8.88178419700125e-16,42.5136256276448,5.77627024074249,8.88178419700125e-16,5.77627024074249,8.88178419700125e-16,69.8302004266292,5.77627024074249,8.88178419700125e-16,90.5122744374208
